measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
44,Population,95081,Brazil South,3,Both,22,All ages,1,Number,2023,31067397.370520562,33670525.34128388,28607513.634172432
44,Population,44538,Other Union Territories,3,Both,22,All ages,1,Number,2023,3873160.5892759445,4703324.952814363,3101412.032057596
44,Population,240,Europe & Central Asia - WB,3,Both,22,All ages,1,Number,2023,937969759.1105195,959581029.0968887,916013418.2713889
44,Population,154,Tunisia,3,Both,22,All ages,1,Number,2023,11976814.394031717,13445183.200323476,10472073.524334956
44,Population,155,Türkiye,3,Both,22,All ages,1,Number,2023,85865524.99632348,92529802.63135432,79082419.80029298
44,Population,4720,Jakarta,3,Both,22,All ages,1,Number,2023,11119191.207353598,12469053.212201692,9827537.680277118
44,Population,28,Solomon Islands,3,Both,22,All ages,1,Number,2023,859763.1983988142,940502.5739568532,777446.0895666167
44,Population,87,Luxembourg,3,Both,22,All ages,1,Number,2023,658853.2438893713,668727.2563499695,649441.2058161831
44,Population,4722,Central Java,3,Both,22,All ages,1,Number,2023,39214384.762766875,44146512.54123504,34821312.5704278
44,Population,35651,Nyandarua,3,Both,22,All ages,1,Number,2023,640181.317845383,750529.094098814,535386.0985988835
44,Population,156,United Arab Emirates,3,Both,22,All ages,1,Number,2023,10131031.11556153,11965787.862003407,8264606.004603766
44,Population,558,Ohio,3,Both,22,All ages,1,Number,2023,11885859.40610827,13394180.468689445,10465492.532688053
44,Population,4725,Banten,3,Both,22,All ages,1,Number,2023,12476008.8072622,13978490.930624856,10947970.48509769
44,Population,35497,Lombardia,3,Both,22,All ages,1,Number,2023,9951408.337929027,10756082.584447522,9095600.013576945
44,Population,93,Sweden,3,Both,22,All ages,1,Number,2023,10601432.573998978,11387544.53718786,9839994.355930919
44,Population,94,Switzerland,3,Both,22,All ages,1,Number,2023,8991735.724403836,9695228.393565958,8301994.145987718
44,Population,158,South Asia,3,Both,22,All ages,1,Number,2023,1893003062.4854667,2102800210.3090763,1673721492.33064
44,Population,53621,Sindh,3,Both,22,All ages,1,Number,2023,54875463.6666189,60444752.66390783,49845615.13701477
44,Population,566,Texas,3,Both,22,All ages,1,Number,2023,30410428.516711026,33931139.28057486,27214303.819185313
44,Population,569,Virginia,3,Both,22,All ages,1,Number,2023,8614333.224073399,9725622.584620774,7655322.015280961
44,Population,53605,Agusan Del Sur,3,Both,22,All ages,1,Number,2023,793708.4780887912,896257.2742939484,693105.7686851113
44,Population,35467,Ōita,3,Both,22,All ages,1,Number,2023,1091029.5649562716,1226644.5845241994,947590.3111384372
44,Population,35468,Miyazaki,3,Both,22,All ages,1,Number,2023,1044202.9918636923,1183533.2586047614,918956.4132339645
44,Population,563,South Carolina,3,Both,22,All ages,1,Number,2023,5316139.817632746,5989142.236791277,4702099.75530715
44,Population,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,22,All ages,1,Number,2023,423090047.2751485,440850089.5824834,403950981.77719796
44,Population,53604,Agusan Del Norte,3,Both,22,All ages,1,Number,2023,825506.5032474863,931766.2797699296,727745.8634626698
44,Population,4841,Andhra Pradesh,3,Both,22,All ages,1,Number,2023,53015597.4037713,64092466.57724002,42848315.778046414
44,Population,25352,Taraba,3,Both,22,All ages,1,Number,2023,9696534.41686665,11427549.036008842,8058286.431857849
44,Population,208,Guinea,3,Both,22,All ages,1,Number,2023,14173963.625519149,15933460.89283346,12540577.869590884
44,Population,25353,Yobe,3,Both,22,All ages,1,Number,2023,4534812.076055752,5397107.592239829,3757369.231247974
44,Population,4844,Bihar,3,Both,22,All ages,1,Number,2023,128676723.4169618,155055789.05350065,103816010.42936344
44,Population,53544,Cagayan,3,Both,22,All ages,1,Number,2023,1339795.3569714252,1514967.5938623892,1172835.1180491224
44,Population,4774,Sergipe,3,Both,22,All ages,1,Number,2023,2328577.0888309185,2571711.8729544585,2082991.4356854216
44,Population,44870,Fars,3,Both,22,All ages,1,Number,2023,5257677.167718032,6080099.754841324,4445254.494580485
44,Population,44536,Commonwealth Middle Income,3,Both,22,All ages,1,Number,2023,2462271008.707722,2667847462.5003543,2245534199.5514927
44,Population,44537,Commonwealth Low Income,3,Both,22,All ages,1,Number,2023,132665095.18610051,139843960.4016295,125650504.00861341
44,Population,35462,Kōchi,3,Both,22,All ages,1,Number,2023,667558.4824341079,755951.6007678676,587060.667529359
44,Population,242,Sub-Saharan Africa - WB,3,Both,22,All ages,1,Number,2023,1243899039.4229877,1295401731.0481281,1194878666.3044865
44,Population,95,United Kingdom,3,Both,22,All ages,1,Number,2023,69165653.09159799,73777054.47586897,64305156.93233195
44,Population,4851,Gujarat,3,Both,22,All ages,1,Number,2023,72036110.66442496,86928851.03929491,57795026.70949354
44,Population,53611,Sulu,3,Both,22,All ages,1,Number,2023,1105646.6371236255,1256119.9134361146,967569.6919268297
44,Population,35650,Nyamira,3,Both,22,All ages,1,Number,2023,650744.0142832468,753689.7480169669,557156.5722522908
44,Population,25350,Rivers,3,Both,22,All ages,1,Number,2023,3928741.176524873,4616825.596818129,3256232.761600043
44,Population,25351,Sokoto,3,Both,22,All ages,1,Number,2023,7445165.802158741,8769950.601310851,6155287.437699992
44,Population,239,East Asia & Pacific - WB,3,Both,22,All ages,1,Number,2023,2401133462.6539,2527505465.6225944,2266094328.6063247
44,Population,30,Vanuatu,3,Both,22,All ages,1,Number,2023,330009.87046953535,359246.09818113735,300170.27266399184
44,Population,35653,Samburu,3,Both,22,All ages,1,Number,2023,361905.199898005,417785.6347668777,305391.60595292324
44,Population,35654,Siaya,3,Both,22,All ages,1,Number,2023,1084065.8214202458,1256013.4196948768,932001.2642176293
44,Population,53555,Rizal,3,Both,22,All ages,1,Number,2023,3616880.847126472,4045945.0516005335,3199015.0792421233
44,Population,44576,World Bank Upper Middle Income,3,Both,22,All ages,1,Number,2023,2855894329.379494,2991297280.1322327,2721952692.3132005
44,Population,44577,World Bank Lower Middle Income,3,Both,22,All ages,1,Number,2023,3109320057.991611,3315045464.5276794,2888081539.0829525
44,Population,244,South Asia - WB,3,Both,22,All ages,1,Number,2023,1952442684.393274,2162405083.9054837,1733612749.1607342
44,Population,53550,Tarlac,3,Both,22,All ages,1,Number,2023,1588730.7372948609,1792610.6507690612,1400985.8461285997
44,Population,53543,Nueva Vizcaya,3,Both,22,All ages,1,Number,2023,546152.7215938489,613089.9787698609,481298.308729571
44,Population,25349,Plateau,3,Both,22,All ages,1,Number,2023,15532353.067088356,18236471.512203295,12908713.833140343
44,Population,91,Portugal,3,Both,22,All ages,1,Number,2023,10537852.458134037,11380387.851064306,9641322.136853434
44,Population,4724,East Java,3,Both,22,All ages,1,Number,2023,43011209.99875627,48238995.77089279,38120885.268947385
44,Population,53663,Lubelskie,3,Both,22,All ages,1,Number,2023,2082794.1326209302,2319020.3727191556,1856807.7428741816
44,Population,35501,Friuli-Venezia Giulia,3,Both,22,All ages,1,Number,2023,1188553.0912627443,1307057.6423433605,1076888.6924100444
44,Population,32,Central Asia,3,Both,22,All ages,1,Number,2023,99888750.33132082,110580102.43889545,88960992.16956088
44,Population,98,Chile,3,Both,22,All ages,1,Number,2023,19152724.194954168,21145608.062258273,17152785.075499147
44,Population,570,Washington,3,Both,22,All ages,1,Number,2023,7808853.368106262,8776226.46263124,6900913.726498783
44,Population,159,South Asia,3,Both,22,All ages,1,Number,2023,1893003062.4854667,2102800210.3090763,1673721492.33064
44,Population,573,Wyoming,3,Both,22,All ages,1,Number,2023,583266.4793793862,656305.2007970415,512944.90106564085
44,Population,162,Bhutan,3,Both,22,All ages,1,Number,2023,746344.4510695804,821011.8669148835,667122.3678015309
44,Population,4723,Yogyakarta,3,Both,22,All ages,1,Number,2023,3876350.4487887044,4371532.877661909,3392708.9368123575
44,Population,35464,Saga,3,Both,22,All ages,1,Number,2023,797313.6808011323,906881.9558186887,695410.8476370232
44,Population,152,Saudi Arabia,3,Both,22,All ages,1,Number,2023,32988209.288714334,35458123.84820103,30588815.417709555
44,Population,4726,Bali,3,Both,22,All ages,1,Number,2023,4618669.005873606,5174423.960107961,4061756.8540919703
44,Population,44876,Isfahan,3,Both,22,All ages,1,Number,2023,5522714.485077659,6412993.283402377,4612045.757053337
44,Population,35495,Valle d'Aosta,3,Both,22,All ages,1,Number,2023,123033.54675169516,135061.53551553586,111585.8883933791
44,Population,44878,Kermanshah,3,Both,22,All ages,1,Number,2023,2024620.1373539155,2365835.4720440675,1691882.7587700654
44,Population,35648,Nandi,3,Both,22,All ages,1,Number,2023,962583.7894049052,1108141.0209731595,832200.5915534624
44,Population,562,Rhode Island,3,Both,22,All ages,1,Number,2023,1109530.181892496,1260940.4868934806,990906.0612512535
44,Population,4729,West Kalimantan,3,Both,22,All ages,1,Number,2023,5874920.072679134,6608270.990590799,5172571.9311066475
44,Population,36,Kazakhstan,3,Both,22,All ages,1,Number,2023,20402338.09785744,22133698.87187412,18850218.222314883
44,Population,35425,Aomori,3,Both,22,All ages,1,Number,2023,1200314.9964385985,1356733.932232084,1051640.9231157806
44,Population,160,Afghanistan,3,Both,22,All ages,1,Number,2023,36241925.06308572,48352113.31367729,23838901.26315703
44,Population,25,Micronesia (Federated States of),3,Both,22,All ages,1,Number,2023,103442.99127806857,118617.05817664103,87873.16765745166
44,Population,53610,Basilan,3,Both,22,All ages,1,Number,2023,617808.5152609624,690982.3709241406,546238.4480521447
44,Population,53549,Zambales,3,Both,22,All ages,1,Number,2023,972322.2975693634,1099799.3184254023,855734.6958138891
44,Population,4842,Arunachal Pradesh,3,Both,22,All ages,1,Number,2023,1793854.9707537098,2168820.2276881314,1407076.1244320862
44,Population,4852,Haryana,3,Both,22,All ages,1,Number,2023,29499279.660995234,35843767.57133611,23703723.66384241
44,Population,35426,Iwate,3,Both,22,All ages,1,Number,2023,1163642.8289664837,1314476.2819400663,1015693.129148245
44,Population,4846,Chhattisgarh,3,Both,22,All ages,1,Number,2023,33515148.522578478,40733898.705879316,27263423.81505785
44,Population,92,Spain,3,Both,22,All ages,1,Number,2023,47678555.83038584,51150934.40161997,44243881.52538372
44,Population,4855,Jharkhand,3,Both,22,All ages,1,Number,2023,39954394.29888144,48699754.064787306,32198707.517080344
44,Population,53615,Azad Jammu & Kashmir,3,Both,22,All ages,1,Number,2023,4511177.394663882,5570332.749852322,3487510.6567528667
44,Population,35,Georgia,3,Both,22,All ages,1,Number,2023,3581018.5164071387,4054903.2358165663,3142741.112686807
44,Population,243,Middle East & North Africa - WB,3,Both,22,All ages,1,Number,2023,489833645.7981927,511715270.3423396,467535471.8747064
44,Population,35424,Hokkaidō,3,Both,22,All ages,1,Number,2023,5091676.84621118,5725693.478984791,4465018.874175177
44,Population,35658,Trans Nzoia,3,Both,22,All ages,1,Number,2023,1067329.6462908199,1230488.7657351773,915590.7029432605
44,Population,53560,Occidental Mindoro,3,Both,22,All ages,1,Number,2023,569660.0453610889,640552.3709349715,499920.45197137457
44,Population,44587,African Union,3,Both,22,All ages,1,Number,2023,1455836816.0663486,1509101514.0659668,1401200649.8672235
44,Population,99,Uruguay,3,Both,22,All ages,1,Number,2023,3402441.913429873,3876632.837389434,2907676.6920318124
44,Population,254,Northern Africa,3,Both,22,All ages,1,Number,2023,215146508.6899299,229783830.63542593,200571821.6399477
44,Population,257,Polynesia,3,Both,22,All ages,1,Number,2023,413961.16703736683,435032.8735351468,394057.5707882611
44,Population,251,Melanesia,3,Both,22,All ages,1,Number,2023,13234656.378108943,14801506.193631437,11667481.852722717
44,Population,53554,Aurora,3,Both,22,All ages,1,Number,2023,250976.36768586337,282819.10814810626,220916.88760147218
44,Population,44874,Hormozgan,3,Both,22,All ages,1,Number,2023,2071671.8814544817,2426459.1686797673,1763164.9754291337
44,Population,44875,Ilam,3,Both,22,All ages,1,Number,2023,633460.3441277597,738721.1905073919,534295.8836339616
44,Population,35656,Tana River,3,Both,22,All ages,1,Number,2023,366772.65533907065,425632.2778757121,306301.17883195786
44,Population,96,Southern Latin America,3,Both,22,All ages,1,Number,2023,70040688.52118173,73884286.47797415,65867658.093082845
44,Population,4728,East Nusa Tenggara,3,Both,22,All ages,1,Number,2023,5603292.618080539,6284598.993743576,4893186.281521252
44,Population,102,United States of America,3,Both,22,All ages,1,Number,2023,335414198.44523793,362632472.4842409,305797571.5627601
44,Population,53667,Opolskie,3,Both,22,All ages,1,Number,2023,967546.338617972,1086793.1732363473,863698.6695661183
44,Population,4618,North East England,3,Both,22,All ages,1,Number,2023,2720348.0927568614,3046385.506301491,2400680.3693499463
44,Population,35506,Lazio,3,Both,22,All ages,1,Number,2023,5741336.643112826,6217754.928154464,5250044.27301581
44,Population,163,India,3,Both,22,All ages,1,Number,2023,1443385122.4563394,1646257770.8838928,1228006826.2916636
44,Population,25354,Zamfara,3,Both,22,All ages,1,Number,2023,4000127.636274714,4725367.609650134,3254986.515400599
44,Population,4730,Central Kalimantan,3,Both,22,All ages,1,Number,2023,2866661.333537195,3226413.355493134,2497792.9200078663
44,Population,4731,South Kalimantan,3,Both,22,All ages,1,Number,2023,4151826.994258647,4665348.93402501,3684119.7280034632
44,Population,44877,Kerman,3,Both,22,All ages,1,Number,2023,3530512.637555922,4122924.6772207683,2991201.8310668617
44,Population,166,Sub-Saharan Africa,3,Both,22,All ages,1,Number,2023,1206793204.512898,1258647555.6098611,1157125616.9743133
44,Population,167,Central Sub-Saharan Africa,3,Both,22,All ages,1,Number,2023,146550327.73902842,176303694.49811053,115974798.15707856
44,Population,568,Vermont,3,Both,22,All ages,1,Number,2023,651611.0599061309,738099.9786022471,572007.3910471293
44,Population,37,Kyrgyzstan,3,Both,22,All ages,1,Number,2023,7250364.736736709,7782993.142712459,6716078.816751832
44,Population,567,Utah,3,Both,22,All ages,1,Number,2023,3453022.8918245733,3878463.328871627,3046262.8242170354
44,Population,35499,Provincia autonoma di Trento,3,Both,22,All ages,1,Number,2023,544687.52716426,598390.2168779263,492737.8886034836
44,Population,164,Nepal,3,Both,22,All ages,1,Number,2023,31063569.963101197,33405154.759600088,28618877.670518156
44,Population,29,Tonga,3,Both,22,All ages,1,Number,2023,104400.38206160758,112969.2770358955,95759.18664365701
44,Population,53614,National Capital Region,3,Both,22,All ages,1,Number,2023,13475998.212514758,15087430.380589016,11863053.689081306
44,Population,4849,Delhi,3,Both,22,All ages,1,Number,2023,20236643.836541325,24547633.668885395,15956175.29597078
44,Population,4850,Goa,3,Both,22,All ages,1,Number,2023,1470014.3144491771,1770836.1570395576,1187699.3826646833
44,Population,53553,Nueva Ecija,3,Both,22,All ages,1,Number,2023,2410989.9492877745,2718223.5622271183,2120460.695295413
44,Population,35429,Yamagata,3,Both,22,All ages,1,Number,2023,1033785.8873649803,1172202.7229752918,911906.4233671285
44,Population,40,Turkmenistan,3,Both,22,All ages,1,Number,2023,5609099.93435937,6371273.704349625,4841879.517328638
44,Population,53609,Tawi-Tawi,3,Both,22,All ages,1,Number,2023,457366.2521779769,518974.2066579009,404452.4925545445
44,Population,35466,Kumamoto,3,Both,22,All ages,1,Number,2023,1702490.1056799046,1909521.8585297791,1494879.2990122417
44,Population,212,Mauritania,3,Both,22,All ages,1,Number,2023,4598281.494335392,5180336.891048389,3998048.7268463564
44,Population,4856,Karnataka,3,Both,22,All ages,1,Number,2023,68914040.0258226,83240299.76572888,55983933.75177485
44,Population,35430,Fukushima,3,Both,22,All ages,1,Number,2023,1784427.694362044,2000758.703345435,1566566.576591312
44,Population,44882,Khuzestan,3,Both,22,All ages,1,Number,2023,5135042.908851229,5940653.812275169,4370875.148921599
44,Population,4853,Himachal Pradesh,3,Both,22,All ages,1,Number,2023,7752117.151302638,9349515.412365302,6124720.530011047
44,Population,4734,Central Sulawesi,3,Both,22,All ages,1,Number,2023,3116347.5553301186,3505278.3292351784,2763277.515432186
44,Population,39,Tajikistan,3,Both,22,All ages,1,Number,2023,10686278.489629427,11692176.336253542,9801808.500230864
44,Population,252,Micronesia,3,Both,22,All ages,1,Number,2023,495839.8581078147,520515.6521270128,471255.03975793667
44,Population,44575,World Bank High Income,3,Both,22,All ages,1,Number,2023,1407815282.1139908,1441365995.8794425,1371008393.1669357
44,Population,53619,Khyber Pakhtunkhwa,3,Both,22,All ages,1,Number,2023,40802801.768425174,45071281.67183829,37049361.305693924
44,Population,53620,Punjab,3,Both,22,All ages,1,Number,2023,125144473.60920879,135641806.33280766,115618247.21452361
44,Population,4622,West Midlands,3,Both,22,All ages,1,Number,2023,6159458.182170091,6856172.750916522,5456118.55465243
44,Population,4860,Maharashtra,3,Both,22,All ages,1,Number,2023,127081770.25111537,152711240.81907055,101872606.67782292
44,Population,35428,Akita,3,Both,22,All ages,1,Number,2023,919959.8520824697,1036388.5062780353,802683.6907700188
44,Population,35655,Taita Taveta,3,Both,22,All ages,1,Number,2023,365803.7282604155,430080.04729414836,311913.7992077505
44,Population,35662,Wajir,3,Both,22,All ages,1,Number,2023,894288.760523138,1038007.9075855144,767341.8198754716
44,Population,53564,Marinduque,3,Both,22,All ages,1,Number,2023,243067.26213447514,274154.4812368004,214097.87735962172
44,Population,44636,Low-middle SDI,3,Both,22,All ages,1,Number,2023,1184878807.24945,1277198566.5013893,1096100306.7660706
44,Population,103,Latin America and Caribbean,3,Both,22,All ages,1,Number,2023,592083461.482819,612714297.6843156,570232713.4660691
44,Population,263,Western Africa,3,Both,22,All ages,1,Number,2023,461687604.42044556,493033804.36784494,432050078.26929975
44,Population,35652,Nyeri,3,Both,22,All ages,1,Number,2023,762344.3440027714,884557.7748188615,646541.8305429054
44,Population,53558,Batangas,3,Both,22,All ages,1,Number,2023,3050310.4104127535,3440733.2414979343,2673689.868254067
44,Population,53559,Quezon,3,Both,22,All ages,1,Number,2023,2293291.12102322,2561695.976060852,2042321.6813976145
44,Population,305,Bermuda,3,Both,22,All ages,1,Number,2023,63019.245138195954,69722.53476726722,56094.44930637153
44,Population,53548,Bataan,3,Both,22,All ages,1,Number,2023,906076.1904343148,1021509.8266738048,797245.7993439515
44,Population,4733,North Sulawesi,3,Both,22,All ages,1,Number,2023,2843253.0200468735,3210515.71555742,2515760.3215567376
44,Population,53672,Świętokrzyskie,3,Both,22,All ages,1,Number,2023,1208116.6612129705,1357319.737117129,1069923.3024597648
44,Population,106,Bahamas,3,Both,22,All ages,1,Number,2023,412852.9383750094,446760.8635907513,380967.4315043161
44,Population,107,Barbados,3,Both,22,All ages,1,Number,2023,300995.892641496,347502.728515615,255874.57322854915
44,Population,4623,East of England,3,Both,22,All ages,1,Number,2023,6574094.640996428,7294095.055644421,5899498.113964687
44,Population,35510,Puglia,3,Both,22,All ages,1,Number,2023,3868991.1569848116,4232332.649644135,3506699.4585701595
44,Population,100,High-income North America,3,Both,22,All ages,1,Number,2023,373878741.67953026,401606682.1122779,345158143.3955065
44,Population,35427,Miyagi,3,Both,22,All ages,1,Number,2023,2263954.729122405,2558484.0989475506,1989364.3646316973
44,Population,44584,OECD Countries,3,Both,22,All ages,1,Number,2023,1392289645.2282043,1429218849.0795844,1355198652.7594767
44,Population,171,Democratic Republic of the Congo,3,Both,22,All ages,1,Number,2023,94250310.7963854,124132822.58423468,63078595.64309692
44,Population,4727,West Nusa Tenggara,3,Both,22,All ages,1,Number,2023,5564318.584207571,6215716.271622402,4908414.950302467
44,Population,41,Uzbekistan,3,Both,22,All ages,1,Number,2023,35343535.058986746,45502537.868358,24821096.7773245
44,Population,168,Angola,3,Both,22,All ages,1,Number,2023,36078210.59468358,40674845.33152611,31507606.66905772
44,Population,157,Yemen,3,Both,22,All ages,1,Number,2023,35550157.20200467,42077593.2560002,28576106.84188174
44,Population,4735,South Sulawesi,3,Both,22,All ages,1,Number,2023,9680695.77552928,10839727.846223276,8506509.14955815
44,Population,169,Central African Republic,3,Both,22,All ages,1,Number,2023,6564851.532673323,7814208.495481251,5346924.818365029
44,Population,571,West Virginia,3,Both,22,All ages,1,Number,2023,1787556.688540347,2029261.13552835,1573506.3113203808
44,Population,33,Armenia,3,Both,22,All ages,1,Number,2023,3031664.7803873275,3269000.5004122253,2789658.1877187276
44,Population,34,Azerbaijan,3,Both,22,All ages,1,Number,2023,10522172.402704615,11566384.13002231,9504853.021676429
44,Population,525,Arizona,3,Both,22,All ages,1,Number,2023,7405429.070467815,8319356.404374187,6484713.508546018
44,Population,35434,Saitama,3,Both,22,All ages,1,Number,2023,7317106.00883238,8226284.258913415,6410106.8369630305
44,Population,44,Bosnia and Herzegovina,3,Both,22,All ages,1,Number,2023,3191966.28789585,3574465.4474700587,2804658.3882020414
44,Population,44881,South Khorasan,3,Both,22,All ages,1,Number,2023,935641.4434216241,1091861.1221418371,792243.4285194327
44,Population,35435,Chiba,3,Both,22,All ages,1,Number,2023,6264048.384935144,7062844.712481645,5480629.835392808
44,Population,523,Alabama,3,Both,22,All ages,1,Number,2023,5145958.784474426,5819577.063569489,4551745.563478869
44,Population,44886,Markazi,3,Both,22,All ages,1,Number,2023,1480781.3272907,1713519.3393644895,1252571.352150238
44,Population,44887,Mazandaran,3,Both,22,All ages,1,Number,2023,3632473.960772518,4204040.407042352,3063700.0351846106
44,Population,4857,Kerala,3,Both,22,All ages,1,Number,2023,35203914.72865791,42979643.593300834,27834494.61369027
44,Population,4738,West Sulawesi,3,Both,22,All ages,1,Number,2023,1508037.3388094725,1712826.0791805526,1320749.991130799
44,Population,53618,Islamabad Capital Territory,3,Both,22,All ages,1,Number,2023,2273186.672589744,2510287.1773916665,2043923.2525231217
44,Population,44586,G20,3,Both,22,All ages,1,Number,2023,4744042963.866626,4986840819.730018,4478234421.401733
44,Population,4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,1,Number,2023,14268706.92608176,17315101.493500896,11284310.37157632
44,Population,53662,Łódzkie,3,Both,22,All ages,1,Number,2023,2448339.4970818716,2740448.428533794,2173371.3562776633
44,Population,4626,South West England,3,Both,22,All ages,1,Number,2023,5907637.442420444,6539001.381235624,5257956.748256517
44,Population,35494,Piemonte,3,Both,22,All ages,1,Number,2023,4209735.655671164,4581875.100130645,3815957.285530882
44,Population,4865,Odisha,3,Both,22,All ages,1,Number,2023,47982062.156028256,58450510.5235981,38792376.24467781
44,Population,4861,Manipur,3,Both,22,All ages,1,Number,2023,3710109.2506276164,4524057.729353546,2952504.663736072
44,Population,53568,Albay,3,Both,22,All ages,1,Number,2023,1434826.2311413293,1607060.6461322762,1250745.0528445705
44,Population,35469,Kagoshima,3,Both,22,All ages,1,Number,2023,1547187.085431606,1760719.6476379537,1350526.5146543463
44,Population,97,Argentina,3,Both,22,All ages,1,Number,2023,47481971.81131018,51136402.39064343,44024937.95797501
44,Population,53563,Palawan,3,Both,22,All ages,1,Number,2023,1368360.2227973763,1547707.39749279,1206425.6737884113
44,Population,522,Sudan,3,Both,22,All ages,1,Number,2023,37493474.34771116,43741267.15437287,31505394.986389793
44,Population,35504,Umbria,3,Both,22,All ages,1,Number,2023,854678.3096991555,939768.7086653135,771962.3677760975
44,Population,43,Albania,3,Both,22,All ages,1,Number,2023,2425016.584528695,2610072.0041227676,2253779.4802212003
44,Population,60132,Vestland,3,Both,22,All ages,1,Number,2023,643839.0492654558,657603.0192148094,629920.0201182578
44,Population,4737,Gorontalo,3,Both,22,All ages,1,Number,2023,1233925.1756857752,1394360.7898948833,1083443.1420946638
44,Population,35657,Tharaka Nithi,3,Both,22,All ages,1,Number,2023,577114.2082272674,674373.5918925953,485836.45068275166
44,Population,111,Dominican Republic,3,Both,22,All ages,1,Number,2023,11212930.072517833,12035063.533810489,10411317.427288508
44,Population,4636,Wales,3,Both,22,All ages,1,Number,2023,3178152.5461490885,3457179.8334460026,2914284.403908598
44,Population,349,Greenland,3,Both,22,All ages,1,Number,2023,56609.61044761539,57444.59839739517,55817.40502433654
44,Population,35514,Sardegna,3,Both,22,All ages,1,Number,2023,1587122.0714850419,1734217.467312695,1439178.3879867133
44,Population,35617,Baringo,3,Both,22,All ages,1,Number,2023,734568.3740146763,844644.4306695171,632050.9513061207
44,Population,298,American Samoa,3,Both,22,All ages,1,Number,2023,48983.41549713386,53296.069606311554,44768.13948759198
44,Population,35660,Uasin Gishu,3,Both,22,All ages,1,Number,2023,1296230.401211217,1475991.5660945314,1117914.576962029
44,Population,53557,Laguna,3,Both,22,All ages,1,Number,2023,3611180.7679664926,4068266.1606768277,3202915.4636646775
44,Population,35433,Gunma,3,Both,22,All ages,1,Number,2023,1906576.2359649134,2152440.872642486,1686555.3799720672
44,Population,175,Burundi,3,Both,22,All ages,1,Number,2023,14274745.24247502,16677803.8210117,12024009.218838684
44,Population,172,Equatorial Guinea,3,Both,22,All ages,1,Number,2023,1626380.687102348,1824836.8645407555,1430711.6451153022
44,Population,35431,Ibaraki,3,Both,22,All ages,1,Number,2023,2815508.823824628,3173533.8466794295,2475688.000675154
44,Population,35432,Tochigi,3,Both,22,All ages,1,Number,2023,1895118.6898831178,2137816.41586018,1661402.1194908833
44,Population,45,Bulgaria,3,Both,22,All ages,1,Number,2023,6926652.3820168255,7461655.724746715,6301904.9910632055
44,Population,46,Croatia,3,Both,22,All ages,1,Number,2023,3888606.872439881,4198045.739119973,3576563.584896337
44,Population,108,Belize,3,Both,22,All ages,1,Number,2023,413632.0157017577,444979.13143041433,382150.6744836722
44,Population,572,Wisconsin,3,Both,22,All ages,1,Number,2023,5955055.053639914,6724993.6629757285,5265411.654618663
44,Population,44634,High-middle SDI,3,Both,22,All ages,1,Number,2023,1638278811.1926274,1726600252.4673722,1547075732.9374928
44,Population,35438,Niigata,3,Both,22,All ages,1,Number,2023,2128684.517424397,2404367.2203289256,1871955.2989307423
44,Population,530,Delaware,3,Both,22,All ages,1,Number,2023,1032981.3617382338,1176748.210270452,902278.9303265652
44,Population,44885,Lorestan,3,Both,22,All ages,1,Number,2023,1815447.7529741211,2088112.5756640679,1545970.0404089526
44,Population,53552,Bulacan,3,Both,22,All ages,1,Number,2023,3928590.3128508436,4428423.622143448,3489317.855630982
44,Population,173,Gabon,3,Both,22,All ages,1,Number,2023,1913816.9859795854,2159356.57699329,1655362.7800726504
44,Population,161,Bangladesh,3,Both,22,All ages,1,Number,2023,173857389.3988136,186158868.7489754,161055617.44290143
44,Population,4619,North West England,3,Both,22,All ages,1,Number,2023,7664409.89315414,8550824.214573007,6865591.587474492
44,Population,35439,Toyama,3,Both,22,All ages,1,Number,2023,1015012.9397349617,1131384.252909721,892799.6520543528
44,Population,527,California,3,Both,22,All ages,1,Number,2023,38912393.98731348,43567678.02467992,34587180.29655969
44,Population,44891,Sistan and Baluchistan,3,Both,22,All ages,1,Number,2023,3305605.4181208066,3851062.044176129,2804645.0171168027
44,Population,4739,Maluku,3,Both,22,All ages,1,Number,2023,2031857.7396603,2282131.717314162,1801778.1883373254
44,Population,38,Mongolia,3,Both,22,All ages,1,Number,2023,3462278.3142520543,3756380.0333096264,3156357.6736677582
44,Population,53613,Lanao Del Sur,3,Both,22,All ages,1,Number,2023,1294085.4926048503,1464181.8637134964,1129535.168798714
44,Population,216,Senegal,3,Both,22,All ages,1,Number,2023,18733912.524016947,20023457.98955928,17384381.662239853
44,Population,217,Sierra Leone,3,Both,22,All ages,1,Number,2023,8013839.6217448525,8648290.21203582,7396537.508660275
44,Population,53666,Mazowieckie,3,Both,22,All ages,1,Number,2023,5728893.354609435,6384388.834144653,5114668.470178432
44,Population,4645,Baja California Sur,3,Both,22,All ages,1,Number,2023,850229.6517255091,958311.663494153,749533.6582934622
44,Population,4870,Tamil Nadu,3,Both,22,All ages,1,Number,2023,81624036.3533237,98472533.31872545,66485406.89960229
44,Population,49,North Macedonia,3,Both,22,All ages,1,Number,2023,1852122.368956343,1994679.7012555795,1702610.9747876117
44,Population,4867,Punjab,3,Both,22,All ages,1,Number,2023,31254257.191474482,37473991.14271608,25190293.442223012
