exposure,age,low,central,high
145.8,25+,2.9775832619600684,3.45710565118043,4.01385231980255
145.9,25+,2.9783947622893696,3.458176798175612,4.015245701764445
146,25+,2.9792055409780724,3.4592470325220006,4.016637948412147
146.1,25+,2.98001559882599,3.4603163551596023,4.018029060821776
146.20000000000002,25+,2.9808249366331623,3.46138476702903,4.019419040070614
146.3,25+,2.9816335551998487,3.4624522690714934,4.020807887237095
146.4,25+,2.982441455326525,3.4635188622287925,4.022195603400798
146.5,25+,2.9832486378138774,3.4645845474433083,4.023582189642429
146.6,25+,2.984055103462791,3.4656493256579903,4.024967647043804
146.70000000000002,25+,2.984860853074348,3.466713197816353,4.026351976687849
146.8,25+,2.9856658874498225,3.467776164862463,4.027735179658585
146.9,25+,2.9864702073906697,3.4688382277409344,4.029117257041102
147,25+,2.987273813698523,3.4698993873969126,4.030498209921568
147.1,25+,2.9880767071751855,3.4709596447760744,4.031878039387202
147.20000000000002,25+,2.9888788886226316,3.4720190008246172,4.0332567465262725
147.3,25+,2.9896803588429854,3.473077456489244,4.034634332428075
147.4,25+,2.990481118638533,3.4741350127171637,4.03601079818293
147.5,25+,2.991281168811703,3.475191670456077,4.037386144882165
147.6,25+,2.992080510165064,3.4762474306541677,4.038760373618104
147.70000000000002,25+,2.9928791435013236,3.477302294260101,4.040133485484065
147.8,25+,2.9936770696233133,3.478356262223005,4.041505481574329
147.9,25+,2.994474289333994,3.4794093354924702,4.0428763629841455
148,25+,2.995270803436438,3.4804615150185367,4.044246130809718
148.1,25+,2.9960666127338333,3.4815128017516916,4.045614786148187
148.20000000000002,25+,2.99686171802947,3.4825631966428494,4.046982330097619
148.3,25+,2.9976561201267407,3.4836127006433575,4.048348763757002
148.4,25+,2.9984498198291303,3.484661314704978,4.04971408822623
148.5,25+,2.9992428179402117,3.4857090397798873,4.051078304606088
148.6,25+,3.000035115263642,3.4867558768206584,4.05244141399825
148.70000000000002,25+,3.0008267126031525,3.48780182678026,4.0538034175052555
148.8,25+,3.0016176107625476,3.4888468906120504,4.055164316230512
148.9,25+,3.0024078105456953,3.4898910692697585,4.056524111278272
149,25+,3.003197312756522,3.490934363707487,4.057882803753627
149.1,25+,3.003986118199013,3.491976774879701,4.059240394762502
149.20000000000002,25+,3.004774227677198,3.493018303741218,4.060596885411633
149.3,25+,3.005561641995149,3.4940589512472,4.061952276808564
149.4,25+,3.006348361956978,3.495098718353149,4.063306570061635
149.5,25+,3.007134388366828,3.4961376060148974,4.064659766279972
149.6,25+,3.0079197220288663,3.4971756151885964,4.066011866573469
149.70000000000002,25+,3.008704363747284,3.498212746830718,4.067362872052789
149.8,25+,3.0094883143262843,3.4992490018980313,4.068712783829342
149.9,25+,3.010271574570083,3.5002843813476145,4.070061603015284
150,25+,3.011054145282899,3.5013188861368314,4.0714093307234975
150.1,25+,3.011836027268951,3.50235251722333,4.072755968067588
150.20000000000002,25+,3.012617221332451,3.503385275565035,4.07410151616187
150.3,25+,3.0133977282776003,3.504417162120141,4.075445976121356
150.4,25+,3.014177548908582,3.5054481778471,4.07678934906175
150.5,25+,3.014956684029558,3.506478323704621,4.078131636099428
150.6,25+,3.0157351344446615,3.507507600651655,4.079472838351441
150.70000000000002,25+,3.0165129009579976,3.508536009647396,4.080812956935495
150.8,25+,3.0172899843736274,3.509563551651266,4.082151992969941
150.9,25+,3.0180663854955734,3.5105902276229095,4.083489947573767
151,25+,3.018842105127807,3.511616038522189,4.084826821866591
151.1,25+,3.0196171440742505,3.5126409853091776,4.086162616968647
151.20000000000002,25+,3.0203915031387627,3.513665068944147,4.087497334000771
151.3,25+,3.021165183125143,3.5146882903875625,4.088830974084398
151.4,25+,3.0219381848371194,3.5157106506000777,4.090163538341547
151.5,25+,3.0227105090783506,3.516732150542531,4.0914950278948226
151.6,25+,3.0234821566524115,3.517752791175925,4.0928254438673815
151.70000000000002,25+,3.0242531283627967,3.518772573461433,4.094154787382945
151.8,25+,3.0250234250129138,3.5197914983603855,4.095483059565782
151.9,25+,3.025793047406071,3.520809566834262,4.096810261540688
152,25+,3.0265619963454853,3.5218267798446914,4.098136394432999
152.1,25+,3.0273302726342655,3.522843138353436,4.099461459368558
152.20000000000002,25+,3.0280978770754134,3.5238586433223857,4.100785457473715
152.3,25+,3.0288648104718203,3.5248732957135616,4.1021083898753234
152.4,25+,3.0296310736262573,3.525887096489096,4.103430257700721
152.5,25+,3.030396667341374,3.5269000466112295,4.104751062077723
152.6,25+,3.031161592419691,3.5279121470423096,4.106070804134614
152.70000000000002,25+,3.0319258496636,3.528923398744775,4.1073894850001365
152.8,25+,3.032689439875353,3.529933802681156,4.108707105803483
152.9,25+,3.033452363857061,3.530943359814066,4.110023667674288
153,25+,3.034214622410691,3.53195207110619,4.111339171742614
153.1,25+,3.034976216338057,3.532959937520285,4.112653619138947
153.20000000000002,25+,3.035737146440818,3.5339669600191694,4.1139670109941795
