"scenario","region_id","estimate","pop","Outcome","number","Pollutant","Cause","double_counted","AgeGrp","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths",-1451.87361139431,"PM25","COPD",TRUE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths",-337.375517533451,"PM25","LC",TRUE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths",-826.262000034185,"PM25","LRI",TRUE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths.child",-368.275307957801,"PM25","LRI.child",FALSE,"0-4","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths",-561.085323986113,"PM25","Diabetes",TRUE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"exac",-25914.1095585134,"PM25","Asthma",FALSE,"0-18","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"exac",-27148.2072504654,"PM25","Asthma",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"PTB",-48905.2717258035,"PM25","PTB",FALSE,"Newborn","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"LBW",-79283.5328664741,"PM25","LBW",FALSE,"Newborn","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Absences",-17027875.247972,"PM25","Absences",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"YLLs",-197038.077551273,"PM25","NCD.LRI",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"YLLs",-15166.4082867602,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"YLDs",-4014.4625743618,"PM25","Stroke",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"YLDs",-5923.26805040836,"PM25","Diabetes",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"YLDs",-8855.4778651877,"PM25","COPD",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths",-8883.90840982922,"PM25","NCD.LRI",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths",-2565.33270735941,"PM25","IHD",TRUE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths",-2754.12428282744,"PM25","Stroke",TRUE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths",-1081.26407200255,"PM25","COPD",TRUE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths",-182.261110364225,"PM25","LC",TRUE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths",-686.681447439807,"PM25","LRI",TRUE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths.child",-172.07760052267,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths",-423.463213776814,"PM25","Diabetes",TRUE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"exac",-5631.06184808228,"PM25","Asthma",FALSE,"0-18","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"exac",-8268.70212285103,"PM25","Asthma",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"PTB",-11599.4780313819,"PM25","PTB",FALSE,"Newborn","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"LBW",-6095.93393403754,"PM25","LBW",FALSE,"Newborn","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Absences",-7887298.49596452,"PM25","Absences",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"YLLs",-656240.243576014,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"YLLs",-50512.101985399,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"YLDs",-13370.2679723946,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"YLDs",-19727.5923337941,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"YLDs",-29493.3904322152,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths",-29588.0790719564,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths",-8543.90471959912,"PM25","IHD",TRUE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths",-9172.67978181015,"PM25","Stroke",TRUE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths",-3601.17702526967,"PM25","COPD",TRUE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths",-607.025184909906,"PM25","LC",TRUE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths",-2287.00972891785,"PM25","LRI",TRUE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths.child",-573.108750777313,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths",-1410.35482079379,"PM25","Diabetes",TRUE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"exac",-18754.3922712885,"PM25","Asthma",FALSE,"0-18","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"exac",-27539.1191519582,"PM25","Asthma",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"PTB",-38632.351590458,"PM25","PTB",FALSE,"Newborn","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"LBW",-20302.6603761657,"PM25","LBW",FALSE,"Newborn","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Absences",-26268844.8368647,"PM25","Absences",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"YLLs",-1177484.75195441,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"YLLs",-90633.3167756788,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"YLDs",-23990.1268188766,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"YLDs",-35397.0049737199,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"YLDs",-52919.6705891277,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths",-53089.5693884927,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths",-15330.2355775351,"PM25","IHD",TRUE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths",-16458.4398524333,"PM25","Stroke",TRUE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths",-6461.55288075139,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths",-1089.17870593977,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths",-4103.55675338925,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths.child",-1028.3228160081,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths",-2530.58435928995,"PM25","Diabetes",TRUE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"exac",-33650.8026561707,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"exac",-49413.1428255366,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"PTB",-69317.6094809811,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"LBW",-36428.8433253866,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Absences",-47133903.3984156,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"YLLs",-440206.524226042,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"YLLs",-33883.5617961735,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"YLDs",-8968.78734535707,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"YLDs",-13233.2860375728,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"YLDs",-19784.1918670798,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths",-19847.7090886952,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths",-5731.25869184454,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths",-6153.04154860386,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths",-2415.67267008521,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths",-407.193020212738,"PM25","LC",TRUE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths",-1534.12810855976,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths.child",-384.441846797509,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths",-946.067236297378,"PM25","Diabetes",TRUE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"exac",-12580.462592065,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"exac",-18473.2649983026,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"PTB",-25914.6149337671,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"LBW",-13619.0421788701,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Absences",-17621163.8866521,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"YLLs",-539799.909895595,"PM25","NCD.LRI",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"YLLs",-41549.4605325848,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"YLDs",-10997.9074240401,"PM25","Stroke",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"YLDs",-16227.2165849054,"PM25","Diabetes",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"YLDs",-24260.2151478406,"PM25","COPD",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths",-24338.1026588562,"PM25","NCD.LRI",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths",-7027.91248013721,"PM25","IHD",TRUE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths",-7545.1205076068,"PM25","Stroke",TRUE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths",-2962.20028074747,"PM25","COPD",TRUE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths",-499.31735111696,"PM25","LC",TRUE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths",-1881.21295163637,"PM25","LRI",TRUE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths.child",-471.418897360164,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Deaths",-1160.10776943021,"PM25","Diabetes",TRUE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"exac",-15426.6967886975,"PM25","Asthma",FALSE,"0-18","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"exac",-22652.7010227607,"PM25","Asthma",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"PTB",-31777.5999136338,"PM25","PTB",FALSE,"Newborn","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"LBW",-16700.2471259227,"PM25","LBW",FALSE,"Newborn","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"Absences",-21607818.5006318,"PM25","Absences",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"YLLs",-450278.683159516,"PM25","NCD.LRI",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"YLLs",-34658.8356752767,"PM25","LRI.child",FALSE,"0-4","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"YLDs",-9173.99796040144,"PM25","Stroke",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"YLDs",-13536.0706462673,"PM25","Diabetes",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"YLDs",-20236.864678338,"PM25","COPD",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths",-20301.8352076985,"PM25","NCD.LRI",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths",-5862.39293283428,"PM25","IHD",TRUE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths",-6293.82640523626,"PM25","Stroke",TRUE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths",-2470.94454300242,"PM25","COPD",TRUE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths",-416.509812651003,"PM25","LC",TRUE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths",-1569.2297739903,"PM25","LRI",TRUE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths.child",-393.238080311836,"PM25","LRI.child",FALSE,"0-4","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Deaths",-967.713756831105,"PM25","Diabetes",TRUE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"exac",-12868.3102538112,"PM25","Asthma",FALSE,"0-18","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"exac",-18895.9431069704,"PM25","Asthma",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"PTB",-26507.5550787856,"PM25","PTB",FALSE,"Newborn","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"LBW",-13930.6530928347,"PM25","LBW",FALSE,"Newborn","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","low",18221786.5927706,"Absences",-18024345.4695948,"PM25","Absences",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"YLLs",-243828.989043243,"PM25","NCD.LRI",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"YLLs",-18767.9967544118,"PM25","LRI.child",FALSE,"0-4","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"YLDs",-4967.78269065207,"PM25","Stroke",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"YLDs",-7329.87490799789,"PM25","Diabetes",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"YLDs",-10958.4007426264,"PM25","COPD",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths",-10993.5827289918,"PM25","NCD.LRI",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths",-3174.52590062063,"PM25","IHD",TRUE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths",-3408.15007904509,"PM25","Stroke",TRUE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths",-1338.03338340305,"PM25","COPD",TRUE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths",-225.542914518356,"PM25","LC",TRUE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths",-849.748663835955,"PM25","LRI",TRUE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths.child",-212.941112164026,"PM25","LRI.child",FALSE,"0-4","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Deaths",-524.023623227522,"PM25","Diabetes",TRUE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"exac",-6968.27808473009,"PM25","Asthma",FALSE,"0-18","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"exac",-10232.2825332573,"PM25","Asthma",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"PTB",-14354.0225167148,"PM25","PTB",FALSE,"Newborn","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"LBW",-7543.54400369135,"PM25","LBW",FALSE,"Newborn","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","low",9867222.16628451,"Absences",-9760306.44662014,"PM25","Absences",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"YLLs",-302188.469821958,"PM25","NCD.LRI",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"YLLs",-23260.0407486139,"PM25","LRI.child",FALSE,"0-4","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"YLDs",-6156.80135322187,"PM25","Stroke",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","low",12228901.8197668,"YLDs",-9084.25077397756,"PM25","Diabetes",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
