"scenario","region_id","pop","estimate","Outcome","number","Pollutant","Cause","double_counted","AgeGrp","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.3_1",47650214.5644629,"central","YLLs",-464478.330462766,"PM25","IHD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths",-18350.8506228098,"PM25","IHD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","YLLs",-31480.7588092235,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths",-1296.48249995807,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","YLLs",-83357.3318383244,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths",-4371.73666397557,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","YLLs",-1274425.49772577,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths",-56435.1118961545,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","YLLs",-361578.329086427,"PM25","Stroke",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","YLDs",-24856.0346932077,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths",-15614.1905502474,"PM25","Stroke",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","YLLs",-114732.647509422,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths.child",-1300.80343338907,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","YLDs",-46146.7366859785,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths",-2744.31986100045,"PM25","Diabetes",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","exac",-66446.0933050755,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","exac",-77113.543816986,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","PTB",-192025.932994716,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","LBW",-156577.555573915,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","Absences",-55629435.8951067,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","YLLs",-44066.4122371493,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","YLDs",-20190.2365016439,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","Deaths",-2465.25118879051,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","YLLs",-339693.587952911,"PM25","IHD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","Deaths",-13395.2434889398,"PM25","IHD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","YLLs",-13180.1756784145,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","Deaths",-555.312936180145,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","YLLs",-38327.5066423688,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","Deaths",-2000.95607640606,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","YLLs",-863033.788792909,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","Deaths",-38763.3893812752,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","YLLs",-148075.790098107,"PM25","Stroke",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","YLDs",-9812.18061550193,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","Deaths",-6307.49665172694,"PM25","Stroke",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","YLLs",-62302.0496871258,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","Deaths.child",-706.87713366939,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","YLDs",-20203.4641845307,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","Deaths",-1444.37560485149,"PM25","Diabetes",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","exac",-33650.8026561707,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","exac",-49413.1428255366,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","PTB",-76045.3840033586,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","LBW",-39964.5256121721,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"low","Absences",-46341224.779886,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","YLLs",-267304.886904257,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","YLDs",-74457.0970833624,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths",-14827.9782417655,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","YLLs",-613410.681907177,"PM25","IHD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths",-23913.3426849954,"PM25","IHD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","YLLs",-62987.3456855829,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths",-2578.41202249449,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","YLLs",-127034.61836709,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths",-6602.64687843326,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","YLLs",-1785562.43607706,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths",-77995.1609883891,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","YLLs",-605085.107463085,"PM25","Stroke",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","YLDs",-41914.7965644406,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths",-26178.9725292454,"PM25","Stroke",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","YLLs",-184212.309121809,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths.child",-2087.54353999548,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","YLDs",-73798.7556569871,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths",-3830.42520369301,"PM25","Diabetes",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","exac",-100974.960704501,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","exac",-105783.652497248,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","PTB",-209055.866329526,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","LBW",-338914.130607336,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"high","Absences",-65233692.5567644,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","YLLs",-43457.0793346426,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","YLDs",-17722.0038445466,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths",-2397.47363238005,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","YLLs",-173646.742424436,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths",-6860.52550221999,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","YLLs",-11769.1846050701,"PM25","LC",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths",-484.694221372412,"PM25","LC",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","YLLs",-31163.411038996,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths",-1634.38804492879,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","YLLs",-476448.138973968,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths",-21098.4510932127,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","YLLs",-135177.240485198,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","YLDs",-9292.50983520378,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths",-5837.41618676487,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","YLLs",-42893.1753821385,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths.child",-486.309616462597,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","YLDs",-17252.1083837317,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths",-1025.97295240582,"PM25","Diabetes",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","exac",-24841.0892231741,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","exac",-28829.15047357,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","PTB",-71789.5228660587,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","LBW",-58537.0310711858,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"central","Absences",-20797246.4861171,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","YLLs",-16474.3722870548,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","YLDs",-7548.18592677158,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths",-921.642216903715,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","YLLs",-126995.558461732,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths",-5007.85557319559,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","YLLs",-4927.4517690808,"PM25","LC",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths",-207.605556749565,"PM25","LC",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","YLLs",-14328.863667477,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths",-748.063971156878,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","YLLs",-322648.003571657,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths",-14491.8198545067,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","YLLs",-55358.6182520997,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","YLDs",-3668.31580337567,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths",-2358.07824518785,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","YLLs",-23291.8249679293,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths.child",-264.268327509957,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","YLDs",-7553.13113926582,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths",-539.984542163464,"PM25","Diabetes",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","exac",-12580.462592065,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","exac",-18473.2649983026,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","PTB",-28429.8154349681,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","LBW",-14940.8685614623,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"low","Absences",-17324818.3935049,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","YLLs",-99932.8059046609,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","YLDs",-27836.0291771293,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths",-5543.48814477022,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","YLLs",-229325.588936322,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths",-8940.08134586497,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","YLLs",-23548.025117482,"PM25","LC",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths",-963.947764555751,"PM25","LC",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","YLLs",-47492.3074077509,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths",-2468.421122416,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","YLLs",-667538.354504736,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths",-29158.7459354876,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","YLLs",-226213.045710488,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","YLDs",-15669.9837332487,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths",-9787.09447046354,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","YLLs",-68868.3740350502,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths.child",-780.434977511721,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","YLDs",-27589.9060824756,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths",-1432.01698572043,"PM25","Diabetes",TRUE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","exac",-37749.8191902792,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","exac",-39547.5643386948,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","PTB",-78156.2191215089,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","LBW",-126704.155784705,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.4_1",17814188.5041238,"high","Absences",-24387829.2395546,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.5_1",21844513.4730702,"central","YLLs",-53288.9137670304,"PM25","COPD",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.5_1",21844513.4730702,"central","YLDs",-21731.4727337921,"PM25","COPD",FALSE,"25+","Rajshahi","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.5_1",21844513.4730702,"central","Deaths",-2939.88384886199,"PM25","COPD",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.5_1",21844513.4730702,"central","YLLs",-212933.000207517,"PM25","IHD",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.5_1",21844513.4730702,"central","Deaths",-8412.66733710008,"PM25","IHD",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.5_1",21844513.4730702,"central","YLLs",-14431.8733133979,"PM25","LC",TRUE,"25+","Rajshahi","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
