"scenario","region_id","estimate","pop","Outcome","number","Pollutant","Cause","double_counted","AgeGrp","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.6_1","high",18221786.5927706,"YLDs",-11062.7087965722,"PM25","COPD",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths",-2376.09633334814,"PM25","IHD",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths",-1111.53682751897,"PM25","Stroke",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths",-2203.11577749135,"PM25","COPD",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths",-327.869458911388,"PM25","LC",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths",-911.763459615892,"PM25","LRI",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths.child",-548.751978542083,"PM25","LRI.child",FALSE,"0-4","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths",-836.050299912004,"PM25","Diabetes",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"exac",-38613.5550907474,"PM25","Asthma",FALSE,"0-18","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"exac",-40452.433602392,"PM25","Asthma",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"PTB",-72871.7457857586,"PM25","PTB",FALSE,"Newborn","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"LBW",-118137.150621212,"PM25","LBW",FALSE,"Newborn","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Absences",-25372540.6802541,"PM25","Absences",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"YLLs",-33833.073462111,"PM25","IHD",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"YLLs",-14057.6183925989,"PM25","Stroke",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"YLLs",-21506.3262588089,"PM25","COPD",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"YLLs",-4337.16460100194,"PM25","LC",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"YLLs",-9499.26820948998,"PM25","LRI",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"YLLs",-26221.8394489316,"PM25","LRI.child",FALSE,"0-4","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"YLDs",-993.25530697356,"PM25","Stroke",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"YLDs",-8722.44843059742,"PM25","Diabetes",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"YLDs",-5990.53253647454,"PM25","COPD",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths",-1286.67242864879,"PM25","IHD",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths",-601.904800459478,"PM25","Stroke",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths",-1193.00227361781,"PM25","COPD",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths",-177.543556234035,"PM25","LC",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths",-493.726154311319,"PM25","LRI",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths.child",-297.15295253272,"PM25","LRI.child",FALSE,"0-4","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths",-452.726960082689,"PM25","Diabetes",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"exac",-20909.5043875464,"PM25","Asthma",FALSE,"0-18","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"exac",-21905.2696885407,"PM25","Asthma",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"PTB",-39460.5491427697,"PM25","PTB",FALSE,"Newborn","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"LBW",-63972.0756983179,"PM25","LBW",FALSE,"Newborn","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Absences",-13739404.4508504,"PM25","Absences",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"YLLs",-41930.8825378266,"PM25","IHD",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"YLLs",-17422.2524075966,"PM25","Stroke",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"YLLs",-26653.7783269432,"PM25","COPD",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"YLLs",-5375.24737844153,"PM25","LC",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"YLLs",-11772.8795739913,"PM25","LRI",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"YLLs",-32497.9304966252,"PM25","LRI.child",FALSE,"0-4","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"YLDs",-1230.98694103041,"PM25","Stroke",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"YLDs",-10810.1311279099,"PM25","Diabetes",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"YLDs",-7424.3422314926,"PM25","COPD",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths",-1594.63226214879,"PM25","IHD",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths",-745.968276139154,"PM25","Stroke",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths",-1478.542534968,"PM25","COPD",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths",-220.037887191489,"PM25","LC",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths",-611.897509266042,"PM25","LRI",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths.child",-368.275307957801,"PM25","LRI.child",FALSE,"0-4","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths",-561.085323986113,"PM25","Diabetes",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"exac",-25914.1095585134,"PM25","Asthma",FALSE,"0-18","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"exac",-27148.2072504654,"PM25","Asthma",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"PTB",-48905.2717258035,"PM25","PTB",FALSE,"Newborn","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"LBW",-79283.5328664741,"PM25","LBW",FALSE,"Newborn","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Absences",-17027875.247972,"PM25","Absences",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"YLLs",-33977.0328849681,"PM25","IHD",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"YLLs",-27200.3548451046,"PM25","Stroke",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"YLLs",-14820.698795367,"PM25","COPD",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"YLLs",-2445.19141756666,"PM25","LC",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"YLLs",-6909.58369004746,"PM25","LRI",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"YLLs",-15166.4082867602,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"YLDs",-1788.07580625338,"PM25","Stroke",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"YLDs",-5923.26805040836,"PM25","Diabetes",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"YLDs",-6790.51001900778,"PM25","COPD",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths",-1331.51911418561,"PM25","IHD",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths",-1173.08840088985,"PM25","Stroke",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths",-829.129113742167,"PM25","COPD",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths",-103.021876091926,"PM25","LC",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths",-360.727182152597,"PM25","LRI",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths.child",-172.07760052267,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Deaths",-423.463213776814,"PM25","Diabetes",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"exac",-5631.06184808228,"PM25","Asthma",FALSE,"0-18","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"exac",-8268.70212285103,"PM25","Asthma",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"PTB",-11599.4780313819,"PM25","PTB",FALSE,"Newborn","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"LBW",-6095.93393403754,"PM25","LBW",FALSE,"Newborn","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.1_1","low",7973697.03268217,"Absences",-7887298.49596452,"PM25","Absences",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"YLLs",-113161.357507762,"PM25","IHD",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"YLLs",-90591.4618673674,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"YLLs",-49360.7078809808,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"YLLs",-8143.77115020508,"PM25","LC",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"YLLs",-23012.5412312029,"PM25","LRI",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"YLLs",-50512.101985399,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"YLDs",-5955.23117770348,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"YLDs",-19727.5923337941,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"YLDs",-22615.9633927582,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths",-4434.65770006768,"PM25","IHD",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths",-3907.00024839528,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths",-2761.435242975,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths",-343.116934048604,"PM25","LC",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths",-1201.41089896043,"PM25","LRI",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths.child",-573.108750777313,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Deaths",-1410.35482079379,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"exac",-18754.3922712885,"PM25","Asthma",FALSE,"0-18","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"exac",-27539.1191519582,"PM25","Asthma",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"PTB",-38632.351590458,"PM25","PTB",FALSE,"Newborn","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"LBW",-20302.6603761657,"PM25","LBW",FALSE,"Newborn","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.2_1","low",26556597.3235152,"Absences",-26268844.8368647,"PM25","Absences",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"YLLs",-203044.196512185,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"YLLs",-162547.27754094,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"YLLs",-88567.3828212862,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"YLLs",-14612.2802535227,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"YLLs",-41291.1531542257,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"YLLs",-90633.3167756788,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"YLDs",-10685.4067161413,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"YLDs",-35397.0049737199,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"YLDs",-40579.577839693,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths",-7957.05821622941,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths",-7010.28817327425,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths",-4954.81330799542,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths",-615.650993572114,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths",-2155.67854639486,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths.child",-1028.3228160081,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Deaths",-2530.58435928995,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"exac",-33650.8026561707,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"exac",-49413.1428255366,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"PTB",-69317.6094809811,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"LBW",-36428.8433253866,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.3_1","low",47650214.5644629,"Absences",-47133903.3984156,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"YLLs",-75908.7367055422,"PM25","IHD",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"YLLs",-60768.8311461663,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"YLLs",-33111.2056328905,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"YLLs",-5462.84874665545,"PM25","LC",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"YLLs",-15436.8326053793,"PM25","LRI",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"YLLs",-33883.5617961735,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"YLDs",-3994.77423605422,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"YLDs",-13233.2860375728,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"YLDs",-15170.8078475932,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths",-2974.77222920864,"PM25","IHD",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths",-2620.81915324833,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths",-1852.37315462582,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths",-230.163136776808,"PM25","LC",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths",-805.907472416992,"PM25","LRI",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths.child",-384.441846797509,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Deaths",-946.067236297378,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"exac",-12580.462592065,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"exac",-18473.2649983026,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"PTB",-25914.6149337671,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"LBW",-13619.0421788701,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.4_1","low",17814188.5041238,"Absences",-17621163.8866521,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"YLLs",-93082.5123639003,"PM25","IHD",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"YLLs",-74517.3180584601,"PM25","Stroke",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"YLLs",-40602.3646482599,"PM25","COPD",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"YLLs",-6698.77682163491,"PM25","LC",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"YLLs",-18929.2988424186,"PM25","LRI",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"YLLs",-41549.4605325848,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"YLDs",-4898.56159325806,"PM25","Stroke",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
"scenario","BGD.5_1","low",21844513.4730702,"YLDs",-16227.2165849054,"PM25","Diabetes",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GBD only",2020,"0.4.1"
