"scenario","region_id","pollutant","pop","estimate","number","cause","outcome","double_counted","age_group","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-15426.6967886975,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-22652.7010227607,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-34861.8454420361,"PTB","PTB",FALSE,"Newborn","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-18321.1266971089,"LBW","LBW",FALSE,"Newborn","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-21244427.0884303,"Absences","Absences",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-93885.3299897413,"LRI.child","YLLs",FALSE,"0-4","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-1050.65579340445,"LRI.child","Deaths.child",FALSE,"0-4","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-92539.2254058071,"COPD","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-21504.4936029021,"COPD","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-4793.7532462552,"COPD","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-45848.2819021963,"Diabetes","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-1992.94015815042,"Diabetes","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-151274.995847865,"IHD","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-5540.63461675113,"IHD","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-11580.9529205207,"LC","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-427.309789046216,"LC","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-31991.546321241,"LRI","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-1580.1584939102,"LRI","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-128239.222506906,"Stroke","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-7832.5124450037,"Stroke","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-5319.46577397633,"Stroke","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-46290.4293236329,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-48494.9006699769,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-95838.4706218196,"PTB","PTB",FALSE,"Newborn","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-155370.009556834,"LBW","LBW",FALSE,"Newborn","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"high",-29905390.541874,"Absences","Absences",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-51795.0342707414,"LRI.child","YLLs",FALSE,"0-4","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-579.664573007218,"LRI.child","Deaths.child",FALSE,"0-4","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-46902.54032296,"COPD","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-11743.6452735965,"COPD","YLDs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-2448.51661735782,"COPD","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-23944.3052424495,"Diabetes","YLDs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-1219.30566500424,"Diabetes","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-76459.3206109577,"IHD","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-2827.99814156354,"IHD","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-5412.53840804757,"LC","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-204.967341116545,"LC","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-17622.991499732,"LRI","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-873.730231413994,"LRI","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-56210.7816220904,"Stroke","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-3333.36055568708,"Stroke","YLDs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-2340.81036172571,"Stroke","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-25409.4665301128,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-29488.7767387585,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-73432.1052547148,"PTB","PTB",FALSE,"Newborn","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-59876.389413226,"LBW","LBW",FALSE,"Newborn","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"central",-21273098.5247825,"Absences","Absences",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-31793.1692445922,"LRI.child","YLLs",FALSE,"0-4","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-355.911754894249,"LRI.child","Deaths.child",FALSE,"0-4","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-23695.0050830287,"COPD","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-6021.99091276425,"COPD","YLDs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-1266.52852949054,"COPD","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-10591.918866203,"Diabetes","YLDs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-653.602481865204,"Diabetes","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-40383.6482246488,"IHD","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-1517.49982089605,"IHD","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-2987.24621546226,"LC","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-113.390729195566,"LC","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-10943.3444242449,"LRI","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-548.900157966385,"LRI","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-18275.8068771224,"Stroke","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-957.920577848293,"Stroke","YLDs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-793.715995440141,"Stroke","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-12868.3102538112,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-18895.9431069704,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-29080.3047025086,"PTB","PTB",FALSE,"Newborn","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-15282.7235646788,"LBW","LBW",FALSE,"Newborn","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"low",-17721219.4342658,"Absences","Absences",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-78315.2460398778,"LRI.child","YLLs",FALSE,"0-4","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-876.413460683192,"LRI.child","Deaths.child",FALSE,"0-4","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-77192.381459248,"COPD","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-17938.1561278879,"COPD","YLDs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-3998.75001745172,"COPD","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-38244.7340608859,"Diabetes","YLDs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-1662.42797298958,"Diabetes","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-126187.32362981,"IHD","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-4621.76746117142,"IHD","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-9660.35031719995,"LC","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-356.44409268263,"LC","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-26686.0202932439,"LRI","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-1318.10263910349,"LRI","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-106971.837492486,"Stroke","YLLs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-6533.55683265847,"Stroke","YLDs",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-4437.27759102711,"Stroke","Deaths",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-38613.5550907475,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-40452.4336023921,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-79944.4748998968,"PTB","PTB",FALSE,"Newborn","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-129603.214122922,"LBW","LBW",FALSE,"Newborn","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.6_1","PM25",18221786.5927706,"high",-24945835.7174801,"Absences","Absences",FALSE,"25+","Rangpur","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-28047.3655894143,"LRI.child","YLLs",FALSE,"0-4","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-313.892334029195,"LRI.child","Deaths.child",FALSE,"0-4","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-25398.046628061,"COPD","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-6359.26429972499,"COPD","YLDs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-1325.8885081496,"COPD","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-12966.0051851511,"Diabetes","YLDs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-660.262363624619,"Diabetes","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-41403.2454672044,"IHD","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-1531.38035101992,"IHD","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-2930.92659623958,"LC","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-110.991218195474,"LC","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-9542.97052471184,"LRI","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-473.130900906363,"LRI","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-30438.5230055169,"Stroke","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-1805.03755742279,"Stroke","YLDs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-1267.56483348631,"Stroke","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-13759.4000513026,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-15968.374451753,"Asthma.18to99","AsthmaERV",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-39763.9876308138,"PTB","PTB",FALSE,"Newborn","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-32423.4747151341,"LBW","LBW",FALSE,"Newborn","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"central",-11519528.4633927,"Absences","Absences",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-17216.2187669972,"LRI.child","YLLs",FALSE,"0-4","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-192.728651455454,"LRI.child","Deaths.child",FALSE,"0-4","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-12831.0074423902,"COPD","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-3260.94929918485,"COPD","YLDs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-685.833867979716,"COPD","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-5735.5965666698,"Diabetes","YLDs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-353.930217773356,"Diabetes","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-21868.0219356637,"IHD","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-821.736540149081,"IHD","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-1617.61427307315,"LC","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-61.4018560075527,"LC","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-5925.89591182218,"LRI","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-297.233192705253,"LRI","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-9896.47452002446,"Stroke","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-518.720549775003,"Stroke","YLDs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-429.802644437112,"Stroke","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-6968.27808473009,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-10232.2825332573,"Asthma.18to99","AsthmaERV",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-15747.1840481736,"PTB","PTB",FALSE,"Newborn","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-8275.6994189815,"LBW","LBW",FALSE,"Newborn","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"low",-9596161.62362224,"Absences","Absences",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-42408.2417905878,"LRI.child","YLLs",FALSE,"0-4","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-474.583887922069,"LRI.child","Deaths.child",FALSE,"0-4","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-41800.2029342815,"COPD","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-9713.63432812845,"COPD","YLDs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-2165.35050549238,"COPD","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-20709.7852753335,"Diabetes","YLDs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-900.216126526374,"Diabetes","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-68331.2994850996,"IHD","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-2502.71871575844,"IHD","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-5231.14582089151,"LC","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-193.016916011661,"LC","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-14450.6626519204,"LRI","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-713.761601354729,"LRI","Deaths",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-57925.9822136655,"Stroke","YLLs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.7_1","PM25",9867222.16628451,"high",-3537.96574642492,"Stroke","YLDs",FALSE,"25+","Sylhet","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
