cause,exposure,age,central,low,high,source
Stroke,0.32,80+,1.00356162505917,1.00205043450286,1.00706449889006,gbd2019
Stroke,0.33,80+,1.00367260108449,1.00211451046074,1.00728366860237,gbd2019
Stroke,0.34,80+,1.00378355747771,1.00217858640698,1.00750274193686,gbd2019
Stroke,0.35,80+,1.00389449424326,1.0022426623412,1.0077217189237,gbd2019
Stroke,0.36,80+,1.00400541138555,1.00230673826303,1.00794059959307,gbd2019
Stroke,0.37,80+,1.00411630890902,1.00237081417208,1.00815938397516,gbd2019
Stroke,0.38,80+,1.0042271868181,1.00243489006797,1.00837807210013,gbd2019
Stroke,0.39,80+,1.00433804511721,1.00249896595031,1.00859666399819,gbd2019
Stroke,0.4,80+,1.00444888381079,1.00256304181873,1.0088151596995,gbd2019
Stroke,0.41,80+,1.00455970290325,1.00262711767283,1.00903355923425,gbd2019
Stroke,0.42,80+,1.00467050239904,1.00269119351224,1.00925186263262,gbd2019
Stroke,0.43,80+,1.00478128230257,1.00275526933658,1.00947006992478,gbd2019
Stroke,0.44,80+,1.00489204261828,1.00281934514545,1.00968818114093,gbd2019
Stroke,0.45,80+,1.00500278335059,1.00288342093849,1.00990619631123,gbd2019
Stroke,0.46,80+,1.0051135045039301,1.0029474967153,1.01012411546588,gbd2019
Stroke,0.47,80+,1.00522420608272,1.0030115724755,1.01034086629387,gbd2019
Stroke,0.48,80+,1.00533488809141,1.00307564821871,1.01055736534257,gbd2019
Stroke,0.49,80+,1.00544555053441,1.00313972394455,1.01077371887199,gbd2019
Stroke,0.5,80+,1.00555619341615,1.00320379965264,1.0109899269508,gbd2019
Stroke,0.51,80+,1.00566681674106,1.00326787534259,1.01120598964768,gbd2019
Stroke,0.52,80+,1.00577742051358,1.00333195101402,1.0114219070313,gbd2019
Stroke,0.53,80+,1.00588800473811,1.00339602666654,1.01163767917034,gbd2019
Stroke,0.54,80+,1.00599856941911,1.00346010229978,1.01185330613348,gbd2019
Stroke,0.55,80+,1.00610911456098,1.00352417791334,1.01206878798937,gbd2019
Stroke,0.56,80+,1.00621964016817,1.00358825350686,1.01228412480671,gbd2019
Stroke,0.57,80+,1.00633014624509,1.00365232907994,1.01249931665416,gbd2019
Stroke,0.58,80+,1.00644063279619,1.00371640463221,1.0127143636004,gbd2019
Stroke,0.59,80+,1.00655109982587,1.00378048016327,1.01292926571411,gbd2019
Stroke,0.6,80+,1.00666154733858,1.00384455567275,1.01314402306395,gbd2019
Stroke,0.61,80+,1.00677197533874,1.00390863116027,1.0133586357186,gbd2019
Stroke,0.62,80+,1.00688238383078,1.00397270662544,1.01357310374674,gbd2019
Stroke,0.63,80+,1.00699277281912,1.00403678206788,1.01378742721705,gbd2019
Stroke,0.64,80+,1.0071031423082,1.0041008574872,1.01400160619818,gbd2019
Stroke,0.65,80+,1.00721349230244,1.00416493288303,1.01421564075883,gbd2019
Stroke,0.66,80+,1.00732382280628,1.00422900825497,1.01442953096766,gbd2019
Stroke,0.67,80+,1.00743413382413,1.00429308360266,1.01464327689335,gbd2019
Stroke,0.68,80+,1.00754442536042,1.0043571589257,1.01485687860457,gbd2019
Stroke,0.69,80+,1.0076546974196,1.00442123422372,1.01507033617,gbd2019
Stroke,0.7,80+,1.00776495000607,1.00448530949632,1.01528364965831,gbd2019
Stroke,0.71,80+,1.00787518312428,1.00454938474313,1.01549681913817,gbd2019
Stroke,0.72,80+,1.00798539677864,1.00461345996376,1.01570984467827,gbd2019
Stroke,0.73,80+,1.00809559097359,1.00467753515784,1.01592272634727,gbd2019
Stroke,0.74,80+,1.00820576571356,1.00474161032498,1.01613546421385,gbd2019
Stroke,0.75,80+,1.00831592100297,1.00480568546479,1.01634805834668,gbd2019
Stroke,0.76,80+,1.00842605684624,1.00486976057689,1.01656050881444,gbd2019
Stroke,0.77,80+,1.00853617324782,1.00493383566091,1.01677281568581,gbd2019
Stroke,0.78,80+,1.00864627021213,1.00499791071645,1.01698497902944,gbd2019
Stroke,0.79,80+,1.00875634774358,1.00506198574314,1.01719699891403,gbd2019
Stroke,0.8,80+,1.00886640584663,1.00512606074059,1.01740887540825,gbd2019
Stroke,0.81,80+,1.00897644452568,1.00519013570842,1.01762060858077,gbd2019
Stroke,0.82,80+,1.00908646378517,1.00525421064625,1.01783219850025,gbd2019
Stroke,0.83,80+,1.00919646362952,1.00531828555369,1.01804364523539,gbd2019
Stroke,0.84,80+,1.00930644406318,1.00538236043036,1.01825494885485,gbd2019
Stroke,0.85,80+,1.00941640509055,1.00544643527588,1.01846610942731,gbd2019
Stroke,0.86,80+,1.00952634671607,1.00551051008987,1.01867712702144,gbd2019
Stroke,0.87,80+,1.00963626894418,1.00557458487194,1.01888800170591,gbd2019
Stroke,0.88,80+,1.00974617177929,1.00563865962171,1.01909873354941,gbd2019
Stroke,0.89,80+,1.00985605522583,1.00570273433879,1.0193093226206,gbd2019
Stroke,0.9,80+,1.00996591928824,1.00576680902282,1.01951976898816,gbd2019
Stroke,0.91,80+,1.01007576397094,1.00583088367339,1.01973007272076,gbd2019
Stroke,0.92,80+,1.01018558927835,1.00589495829014,1.01994023388708,gbd2019
Stroke,0.93,80+,1.01029539521492,1.00595903287267,1.02015025255579,gbd2019
Stroke,0.94,80+,1.01040518178505,1.0060231074206,1.02036012879557,gbd2019
Stroke,0.95,80+,1.01051494899319,1.00608718193356,1.02056986267509,gbd2019
Stroke,0.96,80+,1.01062469684377,1.00615125641115,1.02077945426302,gbd2019
Stroke,0.97,80+,1.01073442534119,1.006215330853,1.02098890362805,gbd2019
Stroke,0.98,80+,1.01084413448991,1.00627940525872,1.02119821083883,gbd2019
Stroke,0.99,80+,1.01095382429434,1.00634347962793,1.02140737596406,gbd2019
Stroke,1,80+,1.01106349475891,1.00640755396026,1.0216163990724,gbd2019
Stroke,1.1,80+,1.01215913668665,1.00704829517016,1.02369883433536,gbd2019
Stroke,1.2,80+,1.01325284949944,1.00768903226977,1.02579954902666,gbd2019
Stroke,1.3,80+,1.01434463762528,1.00832976487636,1.02789655055874,gbd2019
Stroke,1.4,80+,1.01543450549218,1.00897049260717,1.02998551234641,gbd2019
Stroke,1.5,80+,1.01652245752814,1.00961121507945,1.03206645755058,gbd2019
Stroke,1.6,80+,1.01760849816115,1.01025193191046,1.0341394093322,gbd2019
Stroke,1.7,80+,1.01869263181921,1.01089264271745,1.03620439085219,gbd2019
Stroke,1.8,80+,1.01977486293031,1.01153334711768,1.03826142527147,gbd2019
Stroke,1.9,80+,1.02085519592247,1.01217404472839,1.04031053575097,gbd2019
Stroke,2,80+,1.02193363522368,1.01281473516683,1.04235174545162,gbd2019
Stroke,2.1,80+,1.02301018526193,1.01345541805028,1.04438457545983,gbd2019
Stroke,2.2,80+,1.02408485046523,1.01409609299596,1.0464093593877,gbd2019
Stroke,2.3,80+,1.02515763526157,1.01473675962114,1.04842625589352,gbd2019
Stroke,2.4,80+,1.02622854407896,1.01537741754308,1.0504352887596,gbd2019
Stroke,2.5,80+,1.02729758134539,1.01601806637901,1.05243648176827,gbd2019
Stroke,2.6,80+,1.02836475148885,1.01665870574621,1.05442985870184,gbd2019
Stroke,2.7,80+,1.02943005893736,1.01729933526191,1.05639421053105,gbd2019
Stroke,2.8,80+,1.03049350811891,1.01793995454337,1.05832446771863,gbd2019
Stroke,2.9,80+,1.03155510346149,1.01858056320785,1.06024392411736,gbd2019
Stroke,3,80+,1.03261484939311,1.01922116087259,1.06215263297526,gbd2019
Stroke,3.1,80+,1.03367275034177,1.01986174715486,1.06405064754035,gbd2019
Stroke,3.2,80+,1.03472881073545,1.0205023216719,1.06593802106066,gbd2019
Stroke,3.3,80+,1.03578303500217,1.02114288404096,1.06781480678421,gbd2019
Stroke,3.4,80+,1.03683542756993,1.02178343387931,1.06968105795903,gbd2019
Stroke,3.5,80+,1.03788599286671,1.02242397080418,1.07153682783314,gbd2019
Stroke,3.6,80+,1.03893473532052,1.02306449443284,1.07338216965457,gbd2019
Stroke,3.7,80+,1.03998165935936,1.02370500438254,1.07521713667134,gbd2019
Stroke,3.8,80+,1.04102676941122,1.02434550027053,1.07704178213146,gbd2019
Stroke,3.9,80+,1.04207006990411,1.02498598171406,1.07885615928298,gbd2019
Stroke,4,80+,1.04311156526603,1.02562644833039,1.08066011900274,gbd2019
Stroke,4.1,80+,1.04415125992497,1.02626689973676,1.08245245384676,gbd2019
Stroke,4.2,80+,1.0451891583089301,1.02690733555044,1.08423403371238,gbd2019
Stroke,4.3,80+,1.04622526484591,1.02754775538867,1.08600546169774,gbd2019
Stroke,4.4,80+,1.04725958396391,1.02818815886871,1.08776679184308,gbd2019
Stroke,4.5,80+,1.04829212009092,1.02882854560781,1.08951807818862,gbd2019
Stroke,4.6,80+,1.04932287765496,1.02946891522323,1.09125937477459,gbd2019
Stroke,4.7,80+,1.05035186108401,1.03010926733221,1.09299073564123,gbd2019
Stroke,4.8,80+,1.05137907480608,1.030749601552,1.09471221482876,gbd2019
Stroke,4.9,80+,1.05240452324915,1.03138991749987,1.0964238663774,gbd2019
Stroke,5,80+,1.05342821084125,1.03203021479307,1.09812574432739,gbd2019
Stroke,5.1,80+,1.05445014201035,1.03267049304884,1.09981790271896,gbd2019
Stroke,5.2,80+,1.05547032118446,1.03331077517241,1.10150039559233,gbd2019
Stroke,5.3,80+,1.05648875279158,1.03395104384515,1.10317327698773,gbd2019
Stroke,5.4,80+,1.05750544125971,1.03459129400035,1.1048366009454,gbd2019
Stroke,5.5,80+,1.05852039101685,1.03523152528674,1.10649042150555,gbd2019
Stroke,5.6,80+,1.05953360649099,1.03587173735305,1.10813479270842,gbd2019
Stroke,5.7,80+,1.06054509211013,1.036511929848,1.10976976859424,gbd2019
Stroke,5.8,80+,1.06155485230228,1.03715210242032,1.11139540320323,gbd2019
Stroke,5.9,80+,1.06256289149543,1.03779225471874,1.11301175057562,gbd2019
Stroke,6,80+,1.06356921411758,1.03843238639198,1.11461886475165,gbd2019
Stroke,6.1,80+,1.06457382459673,1.03907249708877,1.11621659217806,gbd2019
Stroke,6.2,80+,1.06557672736088,1.03971258645784,1.11780441890462,gbd2019
Stroke,6.3,80+,1.06657792683802,1.04035265414792,1.11938314613364,gbd2019
Stroke,6.4,80+,1.06757742745616,1.04099269980772,1.12095282805696,gbd2019
Stroke,6.5,80+,1.0685752336433,1.04163272308599,1.12251351886642,gbd2019
Stroke,6.6,80+,1.06957134982743,1.04227272363144,1.12406527275386,gbd2019
Stroke,6.7,80+,1.07056578043655,1.0429127010928,1.12560814391111,gbd2019
Stroke,6.8,80+,1.07155852989866,1.0435526551188,1.12714218653001,gbd2019
Stroke,6.9,80+,1.07254960264176,1.04419258535817,1.12866745480239,gbd2019
Stroke,7,80+,1.07353900309385,1.04483249145963,1.1301840029201,gbd2019
Stroke,7.1,80+,1.07452673568293,1.04547237307192,1.13169188507496,gbd2019
Stroke,7.2,80+,1.07551280483699,1.04611222984375,1.13311731602509,gbd2019
Stroke,7.3,80+,1.07649721498404,1.04675206142385,1.13452741117826,gbd2019
Stroke,7.4,80+,1.07747997055208,1.04739186746095,1.13592698018465,gbd2019
Stroke,7.5,80+,1.07846107596909,1.04803164760379,1.13731608363525,gbd2019
Stroke,7.6,80+,1.07944053566309,1.04867140150107,1.13869478212108,gbd2019
Stroke,7.7,80+,1.08041835406207,1.04931112880154,1.14006313623313,gbd2019
Stroke,7.8,80+,1.08139453559403,1.04995082915392,1.14142120656241,gbd2019
Stroke,7.9,80+,1.08236908468696,1.05059050220693,1.14276905369993,gbd2019
Stroke,8,80+,1.08334200576887,1.05123014760931,1.14410673823668,gbd2019
Stroke,8.1,80+,1.08431330326776,1.05186976500977,1.14543432076368,gbd2019
Stroke,8.2,80+,1.08528298161162,1.05250935405705,1.14675186187192,gbd2019
Stroke,8.3,80+,1.08625104522846,1.05314891439988,1.14805941189625,gbd2019
Stroke,8.4,80+,1.08721749854627,1.05378844568698,1.14935592758584,gbd2019
Stroke,8.5,80+,1.08818234599305,1.05442794756707,1.15064255733804,gbd2019
Stroke,8.6,80+,1.0891455919968,1.05506741968889,1.15191936176064,gbd2019
Stroke,8.7,80+,1.09010724098551,1.05570686170115,1.15318640146144,gbd2019
Stroke,8.8,80+,1.0910672973872,1.0563462732526,1.15444373704824,gbd2019
Stroke,8.9,80+,1.09202576562985,1.05698565399195,1.15569142912882,gbd2019
Stroke,9,80+,1.09298265014146,1.05762500356793,1.15692953831099,gbd2019
Stroke,9.1,80+,1.09393795535004,1.05826432162928,1.15815812520254,gbd2019
Stroke,9.2,80+,1.09489168568359,1.0589036078247,1.15945068506795,gbd2019
Stroke,9.3,80+,1.09584384557009,1.05954286180294,1.16075943809062,gbd2019
Stroke,9.4,80+,1.09679443943756,1.06018208321272,1.16206048228832,gbd2019
Stroke,9.5,80+,1.09774347171398,1.06082127170277,1.16335386292271,gbd2019
Stroke,9.6,80+,1.09869094682736,1.06146042692181,1.16463962525545,gbd2019
Stroke,9.7,80+,1.0996368692057,1.06206644929567,1.1659178145482,gbd2019
Stroke,9.8,80+,1.10058124327699,1.06266874377701,1.16718847606261,gbd2019
Stroke,9.9,80+,1.10152407346924,1.06330721486387,1.16845165506034,gbd2019
Stroke,10,80+,1.10246536421044,1.06394668667884,1.16970739680306,gbd2019
Stroke,11,80+,1.11179457597462,1.07034141032687,1.18274617169178,gbd2019
Stroke,12,80+,1.12097471343281,1.07673614397182,1.19393109071304,gbd2019
Stroke,13,80+,1.13001020458384,1.08313088761381,1.20517433472271,gbd2019
Stroke,14,80+,1.13890547742653,1.08946326820398,1.21673049829962,gbd2019
Stroke,15,80+,1.14766495995968,1.0958498183569,1.22627642217408,gbd2019
Stroke,16,80+,1.15629308018211,1.10223720088117,1.23531352285875,gbd2019
Stroke,17,80+,1.16479426609265,1.10862710999261,1.24364994880801,gbd2019
Stroke,18,80+,1.17317294569011,1.11498328757029,1.25264819353223,gbd2019
Stroke,19,80+,1.18143354697331,1.12133018543479,1.26171771213834,gbd2019
Stroke,20,80+,1.18958049764305,1.12767041910453,1.27090025033271,gbd2019
Stroke,21,80+,1.19761821409778,1.13400363730645,1.28026373637394,gbd2019
Stroke,22,80+,1.20555105720703,1.14032948876749,1.28933226514597,gbd2019
Stroke,23,80+,1.2133829348419,1.14649350176158,1.29781121257823,gbd2019
Stroke,24,80+,1.22111664053619,1.15284763650363,1.30615859027618,gbd2019
Stroke,24.9999999999999,80+,1.22875443670049,1.1591151890659,1.31393562902242,gbd2019
Stroke,25.9999999999999,80+,1.23629840950507,1.16547274276976,1.32194809928032,gbd2019
Stroke,26.9999999999999,80+,1.24375037615065,1.17180982790239,1.32944729744351,gbd2019
Stroke,27.9999999999999,80+,1.2511121230545,1.17806827051313,1.33700961218081,gbd2019
Stroke,28.9999999999999,80+,1.25838541204941,1.18431849146296,1.3435289971562001,gbd2019
Stroke,29.9999999999999,80+,1.2655718543308,1.19019561093795,1.35076403568794,gbd2019
Stroke,30.9999999999999,80+,1.27267271311668,1.195999868527,1.35722753101617,gbd2019
Stroke,31.9999999999999,80+,1.27968894273842,1.20216990487788,1.36460813337125,gbd2019
Stroke,32.9999999999999,80+,1.28662131467511,1.20799623986263,1.37113090129012,gbd2019
Stroke,33.9999999999999,80+,1.29347049948591,1.21377721489352,1.37948509430507,gbd2019
Stroke,34.9999999999999,80+,1.30023702043833,1.2190805519358,1.3870101475576,gbd2019
Stroke,35.9999999999999,80+,1.30692130827961,1.22418252488196,1.39435225897898,gbd2019
Stroke,36.9999999999999,80+,1.31352362090629,1.22921205937603,1.40311959318819,gbd2019
Stroke,37.9999999999999,80+,1.32004401034055,1.23453363098526,1.41091855809105,gbd2019
Stroke,38.9999999999999,80+,1.3264823030733,1.2405795210074,1.41889470337524,gbd2019
Stroke,39.9999999999999,80+,1.33283798845108,1.24586655033059,1.4267162742218,gbd2019
Stroke,40.9999999999999,80+,1.33911044690518,1.2512742251837,1.43334172616881,gbd2019
Stroke,41.9999999999999,80+,1.34529906035065,1.25587593824811,1.43898538487706,gbd2019
Stroke,42.9999999999999,80+,1.35140320814428,1.2611924203466,1.44596819045506,gbd2019
Stroke,43.9999999999999,80+,1.35742217501518,1.26722484594048,1.45352294162177,gbd2019
Stroke,44.9999999999999,80+,1.36335512352766,1.272214615482,1.46146570152869,gbd2019
Stroke,45.9999999999999,80+,1.36920112544157,1.27703325189819,1.46857171744677,gbd2019
Stroke,46.9999999999999,80+,1.37495918832794,1.28174912772939,1.47571512800614,gbd2019
Stroke,47.9999999999999,80+,1.38062830879825,1.28738266494524,1.48195863282566,gbd2019
Stroke,48.9999999999999,80+,1.38620741510567,1.29184899488669,1.48979050833353,gbd2019
Stroke,49.9999999999999,80+,1.39169539090791,1.29652413395575,1.4964515650342,gbd2019
Stroke,50.9999999999999,80+,1.39709112598879,1.30024048609888,1.5033769643984,gbd2019
Stroke,51.9999999999999,80+,1.40239352635558,1.30523313312317,1.50925447532194,gbd2019
Stroke,52.9999999999998,80+,1.40760150317403,1.30890606463738,1.51504283693571,gbd2019
Stroke,53.9999999999998,80+,1.41271397957881,1.3136204788389,1.52142137673024,gbd2019
Stroke,54.9999999999998,80+,1.41772984782915,1.317743051945,1.52817575317419,gbd2019
Stroke,55.9999999999998,80+,1.42264796285826,1.3209075982091,1.53383737103027,gbd2019
Stroke,56.9999999999998,80+,1.42746712937742,1.32487129024721,1.53884134692865,gbd2019
Stroke,57.9999999999998,80+,1.43218593667466,1.32764859599196,1.5436429382265,gbd2019
Stroke,58.9999999999998,80+,1.43680259485107,1.3297340533653,1.54923175552637,gbd2019
Stroke,59.9999999999998,80+,1.44131516030774,1.33429057630977,1.55360076709084,gbd2019
Stroke,60.9999999999998,80+,1.44572168630958,1.33742045622493,1.5601794786225,gbd2019
Stroke,61.9999999999998,80+,1.45002021876425,1.34131602850325,1.56659888618634,gbd2019
Stroke,62.9999999999998,80+,1.45420876929576,1.34444232529561,1.57219113824598,gbd2019
Stroke,63.9999999999998,80+,1.45828516217567,1.34708109427911,1.57766035524368,gbd2019
Stroke,64.9999999999998,80+,1.46224712568683,1.34877624321925,1.58303100145182,gbd2019
Stroke,65.9999999999998,80+,1.46609235029774,1.35273811320458,1.5882864091405,gbd2019
Stroke,66.9999999999998,80+,1.46981862943974,1.35593011182167,1.59340032220151,gbd2019
Stroke,67.9999999999998,80+,1.47342382531282,1.35855210174733,1.59806852596169,gbd2019
Stroke,68.9999999999998,80+,1.4769056102379,1.36182055583893,1.60284053071659,gbd2019
Stroke,69.9999999999998,80+,1.48026165934007,1.36351819405465,1.60735212141981,gbd2019
Stroke,70.9999999999998,80+,1.48348988756128,1.36555370310853,1.61160524762324,gbd2019
Stroke,71.9999999999998,80+,1.48658810896724,1.36750120279216,1.61559380133076,gbd2019
Stroke,72.9999999999998,80+,1.48955400217385,1.36941931207546,1.62078802684424,gbd2019
Stroke,73.9999999999998,80+,1.49238524579698,1.37120550783448,1.62465967074889,gbd2019
Stroke,74.9999999999998,80+,1.49507951845253,1.37285794223343,1.6284031321052,gbd2019
Stroke,75.9999999999998,80+,1.49763449875637,1.37437895893192,1.63201594206105,gbd2019
Stroke,76.9999999999998,80+,1.50004786532438,1.37578826613781,1.63637620754403,gbd2019
Stroke,77.9999999999998,80+,1.50231736847598,1.37740515673573,1.6395376372765,gbd2019
Stroke,78.9999999999998,80+,1.50444141310808,1.37820838033957,1.64225146187068,gbd2019
Stroke,79.9999999999997,80+,1.50641864356702,1.37907332981813,1.64508352336171,gbd2019
Stroke,80.9999999999997,80+,1.50824741272642,1.37979313247899,1.64738453474233,gbd2019
Stroke,81.9999999999997,80+,1.50992617286794,1.38044358764788,1.64916260820039,gbd2019
Stroke,82.9999999999997,80+,1.51145538049574,1.38107718792064,1.6514556934745,gbd2019
Stroke,83.9999999999997,80+,1.51283681060814,1.38155563603593,1.65370461794167,gbd2019
Stroke,84.9999999999997,80+,1.51408253090197,1.38199994080349,1.65575971529467,gbd2019
Stroke,85.9999999999997,80+,1.51520071613043,1.38314784694593,1.65761830983809,gbd2019
Stroke,86.9999999999997,80+,1.51620643554363,1.38454116115671,1.65927133042471,gbd2019
Stroke,87.9999999999997,80+,1.51711430366921,1.38621167984946,1.66070767175942,gbd2019
Stroke,88.9999999999997,80+,1.51793367768318,1.38807350741739,1.66193736028778,gbd2019
Stroke,89.9999999999997,80+,1.5186740070931,1.38992752845828,1.66295765750692,gbd2019
Stroke,90.9999999999997,80+,1.51934099150535,1.39177515901127,1.66376582491397,gbd2019
Stroke,91.9999999999997,80+,1.51993975574796,1.39234555845407,1.66436571718726,gbd2019
Stroke,92.9999999999997,80+,1.52049061480621,1.39256178653435,1.6648041922618,gbd2019
Stroke,93.9999999999997,80+,1.52100255415775,1.39277714057177,1.66481797261448,gbd2019
Stroke,94.9999999999997,80+,1.52147817823117,1.39299249460918,1.66481983385137,gbd2019
Stroke,95.9999999999997,80+,1.52193524580382,1.3932078486466,1.66481982388906,gbd2019
Stroke,96.9999999999997,80+,1.52237980658996,1.39342443197305,1.66481981392676,gbd2019
Stroke,97.9999999999997,80+,1.52281363856668,1.39365443885777,1.66481980396445,gbd2019
Stroke,98.9999999999997,80+,1.52324039601676,1.39414933406366,1.66481979400214,gbd2019
Stroke,100,80+,1.52366390907503,1.39526795001134,1.66481978403983,gbd2019
Stroke,110,80+,1.52785399558105,1.40031815412487,1.66576657746056,gbd2019
Stroke,120,80+,1.53204195563428,1.40423565823921,1.66999719226598,gbd2019
Stroke,130,80+,1.5362299156875,1.40584103484757,1.67472160946309,gbd2019
Stroke,140,80+,1.54041787574072,1.40790071566584,1.6796277192783,gbd2019
Stroke,150,80+,1.54460583579394,1.41028213355054,1.68399991672973,gbd2019
Stroke,160,80+,1.54879379584716,1.41279988707024,1.69261312990209,gbd2019
Stroke,170,80+,1.55298175590038,1.41370052884406,1.70164942832212,gbd2019
Stroke,180,80+,1.55716971595361,1.41387076856914,1.71072622285042,gbd2019
Stroke,190,80+,1.56135767600683,1.41387066877498,1.71970590407799,gbd2019
Stroke,200,80+,1.56554563606005,1.41444173456008,1.73093957374176,gbd2019
Stroke,210,80+,1.56973359611327,1.41678320360501,1.74302408825749,gbd2019
Stroke,220,80+,1.57392155616649,1.41719650513794,1.7535605292098,gbd2019
Stroke,230,80+,1.57810951621972,1.41754408466399,1.76683109594393,gbd2019
Stroke,240,80+,1.58229747627294,1.41754398470245,1.77929280080106,gbd2019
Stroke,250,80+,1.58648543632616,1.41754388474092,1.79394065522899,gbd2019
Stroke,260,80+,1.59067339637938,1.41754378477938,1.81006714769427,gbd2019
Stroke,270,80+,1.5948613564326,1.41754368481785,1.82571789322503,gbd2019
Stroke,280,80+,1.59904931648582,1.41754358485631,1.84142054570389,gbd2019
Stroke,290,80+,1.60323727653905,1.41754348489477,1.85709795156793,gbd2019
Stroke,300,80+,1.60742523659227,1.41754338493324,1.8726385187509,gbd2019
LBW,0,25+,1,1,1,gbd2019
LBW,0.01,25+,1.00011035771607,1.0000006177721,1.00064180789236,gbd2019
LBW,0.02,25+,1.00022057839436,1.0000012355452,1.00128230525972,gbd2019
LBW,0.03,25+,1.00033066214579,1.0000018533193,1.00192149344314,gbd2019
LBW,0.04,25+,1.00044060908128,1.00000247109439,1.00255937378367,gbd2019
LBW,0.05,25+,1.00055041931176,1.00000308887049,1.00319594762237,gbd2019
LBW,0.06,25+,1.00066009294815,1.00000370664759,1.00383121630029,gbd2019
LBW,0.07,25+,1.00076963010138,1.00000432442569,1.0044651811585,gbd2019
LBW,0.08,25+,1.00087903088237,1.00000494220478,1.00509784353805,gbd2019
LBW,0.09,25+,1.00098829540204,1.00000555998488,1.00572920478,gbd2019
LBW,0.1,25+,1.00109742377132,1.00000617776598,1.0063592662254,gbd2019
LBW,0.11,25+,1.00120641610113,1.00000679554808,1.00698802921531,gbd2019
LBW,0.12,25+,1.00131527250239,1.00000741333118,1.00761549509079,gbd2019
LBW,0.13,25+,1.00142399308604,1.00000803111527,1.00824166519289,gbd2019
LBW,0.14,25+,1.00153257796299,1.00000864890037,1.00886654086267,gbd2019
LBW,0.15,25+,1.00164102724417,1.00000926668647,1.00949012344119,gbd2019
LBW,0.16,25+,1.00174934104049,1.00000988447356,1.0101124142695,gbd2019
LBW,0.17,25+,1.0018575194629,1.00001050226166,1.01073341468866,gbd2019
LBW,0.18,25+,1.0019655626223,1.00001112005076,1.01135312603972,gbd2019
LBW,0.19,25+,1.00207347062963,1.00001173784085,1.01197154966375,gbd2019
LBW,0.2,25+,1.00218124359581,1.00001235563195,1.0125886869018,gbd2019
LBW,0.21,25+,1.00228888163175,1.00001297342405,1.01320453909492,gbd2019
LBW,0.22,25+,1.00239638484839,1.00001359121714,1.01381910758418,gbd2019
LBW,0.23,25+,1.00250375335665,1.00001420901124,1.01443239371062,gbd2019
LBW,0.24,25+,1.00261098726746,1.00001482680634,1.01504439881532,gbd2019
LBW,0.25,25+,1.00271808669173,1.00001544460243,1.01565512423931,gbd2019
LBW,0.26,25+,1.00282505174039,1.00001606239953,1.01626457132366,gbd2019
LBW,0.27,25+,1.00293188252437,1.00001668019762,1.01687274140943,gbd2019
LBW,0.28,25+,1.00303857915459,1.00001729799672,1.01747963583767,gbd2019
LBW,0.29,25+,1.00314514174197,1.00001791579682,1.01808525594945,gbd2019
LBW,0.3,25+,1.00325157039744,1.00001853359791,1.0186896030858,gbd2019
LBW,0.31,25+,1.00335786523192,1.00001915140001,1.0192926785878,gbd2019
LBW,0.32,25+,1.00346402635634,1.0000197692031,1.0198944837965,gbd2019
LBW,0.33,25+,1.00357005388161,1.0000203870072,1.02049502005295,gbd2019
LBW,0.34,25+,1.00367594791867,1.00002100481229,1.02109428869822,gbd2019
LBW,0.35,25+,1.00378170857843,1.00002162261839,1.02169516645566,gbd2019
LBW,0.36,25+,1.00388733597183,1.00002224042549,1.02229684659015,gbd2019
LBW,0.37,25+,1.00399283020978,1.00002285823358,1.02289752742933,gbd2019
LBW,0.38,25+,1.00409819140321,1.00002347604267,1.02349720984909,gbd2019
LBW,0.39,25+,1.00420341966304,1.00002409385277,1.02409589472535,gbd2019
LBW,0.4,25+,1.0043085151002,1.00002471166386,1.02469358293398,gbd2019
LBW,0.41,25+,1.00441347782561,1.00002532947596,1.0252902753509,gbd2019
LBW,0.42,25+,1.0045183079502,1.00002594728905,1.02588597285198,gbd2019
LBW,0.43,25+,1.00462300558488,1.00002656510315,1.02648067631313,gbd2019
LBW,0.44,25+,1.00472757084059,1.00002718291824,1.02707438661024,gbd2019
LBW,0.45,25+,1.00483200382825,1.00002780073434,1.0276671046192,gbd2019
LBW,0.46,25+,1.00493630465877,1.00002841855143,1.02825883121592,gbd2019
LBW,0.47,25+,1.00504047344309,1.0000290363695301,1.02884956727629,gbd2019
LBW,0.48,25+,1.00514451029213,1.00002965418862,1.02943931367619,gbd2019
LBW,0.49,25+,1.00524841531681,1.00003027200871,1.03002807129154,gbd2019
LBW,0.5,25+,1.00535218862806,1.00003088982981,1.03061584099822,gbd2019
LBW,0.51,25+,1.0054558303368,1.0000315076519,1.03120262367213,gbd2019
LBW,0.52,25+,1.00555934055396,1.000032125475,1.03178842018916,gbd2019
LBW,0.53,25+,1.00566271939045,1.00003274329909,1.03237323142521,gbd2019
LBW,0.54,25+,1.0057659669572,1.00003336112418,1.03295705825618,gbd2019
LBW,0.55,25+,1.00586908336515,1.00003397895028,1.03353990155795,gbd2019
LBW,0.56,25+,1.0059720687252,1.00003459677737,1.03412176220643,gbd2019
LBW,0.57,25+,1.00607492314829,1.00003521460546,1.03470264107751,gbd2019
LBW,0.58,25+,1.00617764674533,1.00003583243456,1.03528253904708,gbd2019
LBW,0.59,25+,1.00628023962726,1.00003645026465,1.03586145699105,gbd2019
LBW,0.6,25+,1.006382701905,1.00003706809574,1.0364393957853,gbd2019
