location_id,location_level,iso3,estimate,location_name,country,region,income_group,pop,Asthma.Inci.1to18,Asthma.Prev.1to18,exac.0to17,exac.18to99,PTB,LBW,COPD_Deaths,COPD_YLLs,AllCause_Deaths,AllCause_YLLs,Absences,TotCV_Deaths,TotResp_Deaths,TotCV_YLLs,TotResp_YLLs,NCD.LRI_Deaths,NCD.LRI_YLDs,NCD.LRI_YLLs,LRI.child_Deaths,LRI.child_YLLs,AllCause_YLDs,TotCV_YLDs,COPD_YLDs,TotResp_YLDs,Diabetes_Deaths,Diabetes_YLDs,Diabetes_YLLs,IHD_Deaths,IHD_YLDs,IHD_YLLs,LRI_Deaths,LRI_YLDs,LRI_YLLs,Stroke_Deaths,Stroke_YLDs,Stroke_YLLs,LC_Deaths,LC_YLDs,LC_YLLs,OthCV_Deaths,OthCV_YLDs,OthCV_YLLs,OthResp_Deaths,OthResp_YLDs,OthResp_YLLs,birth.rate,labor.partic
177,3,DJI,low,Djibouti,Djibouti,Middle East & North Africa,Lower middle income,1202796.732354607,380.19163881273454,1437.1991800592614,837.59584882459,718.0915866882816,272.1979598083496,NA,4.686742534925501,100.35031779220792,297.51247557304504,9266.122850104295,200748.56169699284,65.45377123334663,7.794899328358457,1567.3145612531468,188.18372530172337,179.9622398815205,2778.3576109718515,4557.590376111043,8.828666205202046,767.2308920683665,4081.8226859723113,126.43280785319432,94.85611140397857,149.74129610233317,6.951957613493149,213.46659315118868,156.02503821241336,32.035891700233584,26.32144326877938,774.3601014948251,14.802257404603495,2.5271435073599435,368.3147552365326,20.2125063055671,45.35655447000853,470.2849868091448,2.7433451165471694,0.46527630732530106,68.08763714883528,0,24.873198891287295,0,0.9759321366880078,34.322627659149894,30.31469974208966,22.748,33.408
110,3,DMA,central,Dominica,Dominica,Latin America & Caribbean,Upper middle income,68681.446979381,766.149482801771,3131.304668417431,2400.894699401194,1923.2159456345582,NA,NA,22.1459986430517,334.4907590534964,932.2824874864386,17359.90281385153,NA,322.9102525069635,31.880123750637186,5144.824840288396,539.2768914546833,863.3994843326266,7156.575641476306,14889.220031096218,4.1078151214351974,358.08200373675203,8764.174904570786,460.81580292246275,170.91222866376182,298.51613926938825,58.752458332955456,905.8214851247549,1003.9107006842563,112.41590036610238,89.73704270193647,1720.1455986383999,41.10636208257781,3.2263113092801223,615.0838114963616,85.58590753408546,135.00946356340978,1324.6443592015034,18.89040885921746,4.044334067211195,397.22414535594805,124.90844460677567,236.0692966571165,2100.034882448493,9.734125107585484,127.60391060562642,204.78613240118693,13.272,NA
110,3,DMA,high,Dominica,Dominica,Latin America & Caribbean,Upper middle income,68681.446979381,1075.2123082143246,4160.600727630089,2400.894699401194,1923.2159456345582,NA,NA,25.90986633660437,402.0534375951091,982.492878276446,18376.21711276765,NA,348.7956121186963,36.93393965080473,5634.222083699218,639.8419332915261,915.5448062860509,9279.11894902798,15885.53105667714,5.844004720397129,509.38848891151946,11375.516255847839,611.4164472854044,220.04445146554787,385.76233190040443,69.13479088311013,1306.3836844495477,1203.279226866575,125.49499833808721,125.8298136100916,1958.617967567205,48.54539637789202,4.9947326553149995,759.5893969927572,97.37874931938049,175.59558980900047,1536.4778428968025,22.701116275580556,6.4127145864264286,484.5771407779003,143.32044889546083,367.45412238365014,2462.4078413990433,13.01217300315062,193.6509454221724,275.72517070972515,13.272,NA
110,3,DMA,low,Dominica,Dominica,Latin America & Caribbean,Upper middle income,68681.446979381,515.8459306983766,2262.3270085682225,2400.894699401194,1923.2159456345582,NA,NA,18.837481202597544,276.02205339044536,883.3054111432042,16364.251868591584,NA,299.0205976593613,27.290235823633513,4686.612562959115,450.0702324794594,812.2072233229536,5320.7031806356545,13914.943914867892,2.7825272109129706,242.4530177016528,6524.171341683029,329.44899520001246,129.27481722893106,225.48766224957862,49.15597826291749,597.3713283349607,824.8211400304056,100.52660847372455,60.35472164604298,1499.4542160314895,34.612691085873976,1.900207139159581,493.6034862122482,75.06005840118463,97.04136240486453,1134.1399158272461,15.625368718115288,2.2427205886192767,323.74736319175713,106.49644031809052,104.68447093058285,1737.661923497943,6.4560772120203485,61.556875789080436,133.84709409264872,13.272,NA
111,3,DOM,central,Dominican Republic,Dominican Republic,Latin America & Caribbean,Upper middle income,10881854.500374388,800.4741108723989,2834.0271993665215,2443.976603352398,1452.6186413773644,189.589484082222,255.09275138176002,10.803837123156962,176.65685714903492,537.0767606931428,12698.453366352483,421265.1354313464,218.6517999256183,15.205506059753901,4190.852012682866,275.3253539490916,440.57901464836374,5182.923731891161,8722.963548552554,3.9912566351364616,347.87896253839506,6842.292601784772,293.72186265462693,132.5202900202246,219.21950812142606,17.236748688189873,453.2632334145162,362.78761607973263,124.73442354223411,63.21662590182698,2406.891353219215,16.77586290766036,2.338059122178546,325.1222208327933,64.22099973857789,87.94237907629397,1242.0347069865522,10.817363970474583,2.4045044574552783,241.32290677772468,29.696376644806293,142.56285767650598,541.9259524770987,4.4016689365969395,86.69921810120147,98.66849680005669,19.291,68.585
111,3,DOM,high,Dominican Republic,Dominican Republic,Latin America & Caribbean,Upper middle income,10881854.500374388,1112.8247204135446,3804.985272277392,2443.976603352398,1452.6186413773644,189.589484082222,255.09275138176002,13.070523228984431,221.04390150070435,593.7464793185059,14250.54777282552,421265.1354313464,246.14214206372625,18.229384426148723,4820.859589933252,340.27048618021206,489.98956072846795,6725.396225319187,9899.894618951184,5.68674304419955,496.04172001776493,8904.04423465563,392.66489914205266,171.47953872390042,282.887263573051,21.457262849581724,654.332757704583,462.5156642410991,142.99170846642147,89.12529974667302,2833.1033771377474,21.167576744685373,3.6462657006317154,431.31885204645664,75.35886470259163,114.29100053173941,1496.8105179515394,13.494961645951838,3.745226657320205,306.39944049540543,47.34933513306724,227.07524018077146,935.7752283888892,6.31811826192919,132.7146580850365,143.2038975511392,19.291,68.585
111,3,DOM,low,Dominican Republic,Dominican Republic,Latin America & Caribbean,Upper middle income,10881854.500374388,532.3181170833249,1992.6726453771246,2443.976603352398,1452.6186413773644,189.589484082222,255.09275138176002,8.859285973231705,138.69688083937476,475.9759972123292,11116.988481071126,421265.1354313464,191.6796101634076,12.53503360357856,3587.5802339388965,218.96657242622175,388.0965847922557,3856.931995956995,7543.498040408687,2.76866415660579,241.26257451504762,5091.912487816636,210.10178890631556,99.95019213679798,166.32770673277506,13.545244292384128,296.8937323746468,277.1095438059579,107.47480413129246,42.561212807459015,2016.315321790553,12.668838182054335,1.3538887738175622,228.24339108436,53.953045075923214,63.38222093259659,1013.7305721671645,8.437306167215956,1.3673018014300868,184.6780906921924,12.04341815654534,58.050475172240496,148.07667656530822,2.4852196112646894,40.683778117366444,54.13309604897419,19.291,68.585
122,3,ECU,central,Ecuador,Ecuador,Latin America & Caribbean,Upper middle income,17588392.320173047,801.809689703422,3041.9010457235245,1383.6484004332558,630.1608696371718,139.02022815132142,184.96669221442002,14.357711839480794,172.62586474296597,438.70619875836286,9327.536263440132,426791.32737459964,109.94960667632753,18.933915143495618,1894.2317032728165,249.99185766932686,371.05563289256804,5113.244131928741,6682.0780683136845,4.522086398837332,392.70661877557836,6516.225509957944,251.68969404393212,117.26293471844775,178.74918891723172,22.05836863067117,438.3023059937154,419.70182147134904,52.310380853995,53.6532409417699,895.1090505767266,23.530380262511578,3.4196603318431236,382.67585679957796,31.262303931815577,73.12043419084064,576.7264681714606,7.289661403197494,1.5849202708538248,147.4306932433285,26.376921890516954,124.91601891132157,422.39618452462923,4.576203304014824,61.48625419878397,77.36599292636089,17.338,69.146
122,3,ECU,high,Ecuador,Ecuador,Latin America & Caribbean,Upper middle income,17588392.320173047,1127.4936351621527,4107.947135215432,1383.6484004332558,630.1608696371718,139.02022815132142,184.96669221442002,16.46310925157113,205.50046305337625,474.7915299210967,10194.557352743106,426791.32737459964,120.77964870180365,21.254801071762166,2124.2917814009706,287.83965273609067,402.6906379850526,6630.14928190733,7341.157052606731,6.321477444584588,548.8266359447219,8430.193577995035,338.18099131538355,151.95471413624375,227.9080935476632,25.46240721490682,620.3952305868647,492.3697954966186,58.65840861051244,75.81948600650043,1025.9923616711528,27.186475838308812,5.366413414725978,458.99867790767945,35.6020681537805,95.5770610415552,672.4059955496184,8.498272665282178,2.4021025862832994,175.0245323186041,33.762766643149945,198.74208677906626,581.161130492937,5.516011078865108,94.03463510351429,96.33319550398478,17.338,69.146
122,3,ECU,low,Ecuador,Ecuador,Latin America & Caribbean,Upper middle income,17588392.320173047,529.6531612823011,2111.1533559574746,1383.6484004332558,630.1608696371718,139.02022815132142,184.96669221442002,12.493000390507587,144.83774965150846,405.94832709153667,8553.612382114605,426791.32737459964,99.91167555750906,16.862225633210038,1682.462955803405,216.29257808059103,342.2855036877753,3810.8118746399073,6093.587401564751,3.1302899904618324,271.5206524201833,4884.383645821175,179.35768671099112,87.95944526090028,136.6229204005132,19.013175805770377,290.02312793371965,355.4474776424568,46.46556104845934,35.85307564697282,777.1275509936961,20.47146501117716,1.9688086215545193,319.1022518332289,27.31931736436572,52.84095287548465,492.2566551064211,6.22544058913467,0.9470976011219147,123.20218033595556,18.991077137883963,51.089951043576875,263.63123855632153,3.636395529164539,28.937873294053652,58.398790348736995,17.338,69.146
141,3,EGY,central,Egypt,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,99069551.16820022,752.1594814542625,2902.831914316872,694.7078561317995,814.8180601216959,315.93267485046397,NA,12.244049966136233,283.5241091098866,434.51159264360894,11416.106874247007,259863.41166782053,232.2245219369996,19.322794952095737,5573.2712376046175,471.3117721168349,392.8897185488515,5578.271950342692,9611.27554797125,10.472394422521077,912.5605227362125,7186.501386389941,305.8602572592081,267.4618919821374,402.56992005984404,9.749214319239455,532.6172796787345,262.25547478708717,159.50086048353663,58.789056833144095,3889.9652472192292,10.586582760628698,3.2448177129730906,298.9701258120196,50.564173960902366,155.86287683539447,1160.693456446846,4.188748281300793,1.0413603133163785,117.94753496856072,22.1594874925606,91.20832359066952,522.6125339385426,7.078744985959505,135.10802807770665,187.78766300694832,23.568,44.569
141,3,EGY,high,Egypt,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,99069551.16820022,1062.7356370522728,3983.1677012923,694.7078561317995,814.8180601216959,315.93267485046397,NA,15.950046532290385,375.3930418162233,475.23222756094856,12549.91533810156,259863.41166782053,259.8045503550433,24.18162752091431,6307.7301269488935,593.6817239130378,435.3298979627086,7195.831557702216,10708.358384103183,13.776198807061784,1201.4184863078456,9263.860903285173,398.05062207688616,336.87299965693677,502.2268776511901,13.038537539699758,768.1041795148006,354.30977117651474,181.74871489473912,82.2621238271938,4482.817199063817,16.06476765746561,5.132096740617207,431.6654712673529,61.29708975541171,203.8655637595629,1430.239957643158,5.514342295214064,1.680029060178528,156.50714099164853,33.14617457049751,162.73126014833136,822.9514132790885,9.926237998778173,204.23841373818894,263.2764316945787,23.568,44.569
141,3,EGY,low,Egypt,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,99069551.16820022,497.3414505518154,2027.7347565331606,694.7078561317995,814.8180601216959,315.93267485046397,NA,9.014893928377534,205.0120425589645,397.086839392816,10367.945499891253,259863.41166782053,207.78146478922767,15.207820777298547,4930.6306636934105,366.03308741415543,355.7855421505762,4186.178763330238,8638.691241623064,7.834159756957531,683.188303169961,5405.726961975991,222.02928672538977,205.96096203625993,311.82203926659025,7.086438538499824,351.4184927560974,188.53589238478764,139.04087719054306,39.781995291198605,3349.190669168395,7.121853549224282,1.814404268671681,202.06649210711467,41.30677063274131,110.50161266941245,929.7601352310407,3.111624257746503,0.5831256276848185,86.91113980950145,11.172800414623692,19.685387033007686,222.2736545979967,4.231251973140836,65.97764241722436,112.29889431931795,23.568,44.569
127,3,SLV,central,El Salvador,El Salvador,Latin America & Caribbean,Upper middle income,6256142.8561556665,700.2285055792207,2636.6831453855725,1873.7822919861271,1229.765212670931,157.42753253173828,167.95877140224,16.16532420663175,211.3991410990309,604.5792450221461,13577.62625142333,392706.49315362837,155.5871812123017,21.085881639376375,2553.0595586233676,299.0057217065546,501.16950917914033,5259.533136994536,9471.166523778638,2.371786931872033,206.99368147254793,6867.935935996615,300.085225814429,189.83908157207662,275.7259029970237,30.780269575163206,550.9136729682826,632.0505650851272,102.23083535362579,66.33981344817187,1673.7541040407127,36.92890478389762,2.628125935290325,641.3805604393359,31.748454826349136,72.84630149204513,517.1359358603858,8.3378922488807,1.8431316386214387,173.38457466019022,21.607891032326762,160.899110874212,362.169518722269,4.920557432744623,85.88682142494707,87.60658060752368,16.416,63.726
127,3,SLV,high,El Salvador,El Salvador,Latin America & Caribbean,Upper middle income,6256142.8561556665,987.7393689031262,3544.1482552453876,1873.7822919861271,1229.765212670931,157.42753253173828,167.95877140224,19.882961759528005,266.8048188526519,690.1643877258766,15694.329773725183,392706.49315362837,180.4165477274028,25.557050566559326,3047.5673140812255,372.7102927814526,579.5662590244646,6839.185713750911,11183.687557007652,3.5941980243969933,313.6837544509486,8869.227640988727,402.9699546051208,242.79010192090885,349.72101554478314,38.095853404149864,798.5554331060965,791.3054080814364,119.56516964064464,92.91522347800048,2023.4204268811611,47.06135769896079,4.208456105930214,855.2563350541229,38.37978589937352,95.20594492092582,649.0301689880129,10.406709423728794,2.8673543049686794,220.5746283875887,37.192077069691116,250.6399241638266,669.5173451313331,7.252061831330037,134.59024970887512,131.68415312561322,16.416,63.726
127,3,SLV,low,El Salvador,El Salvador,Latin America & Caribbean,Upper middle income,6256142.8561556665,461.9819052090848,1841.8318736683416,1873.7822919861271,1229.765212670931,157.42753253173828,167.95877140224,13.330751463033812,167.2903957415893,527.8870567991016,11669.606262830657,392706.49315362837,133.56155633656434,17.514966830861404,2122.3765718220025,239.7650032692726,428.9495653365544,3903.84666678237,7944.289010042284,1.4844307250290119,129.8186557244222,5130.558862889134,212.2805076295488,144.2869375480321,211.189542233117,24.478733807845558,360.1779807983867,495.30901955235447,86.83689827411628,44.97867955221902,1376.0605079486797,25.304538701426743,1.4814040678804148,420.88644139730314,26.019241663552133,52.18387308825812,406.023380341279,6.586272027972106,1.0540565030871025,133.9122065929267,6.023704994962406,71.15829758459739,54.82169231320495,2.5890530341592086,37.183393141019025,43.52900808943414,16.416,63.726
172,3,GNQ,central,Equatorial Guinea,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,1419839.1017593737,839.6430478346132,3264.1310223870964,4682.548425213567,3149.832790531171,381.3978271026611,NA,6.544261358082134,125.55467924995493,323.12684619938005,10986.991904858249,311588.24886652245,48.588859595505554,9.470307034324238,1014.6569231273885,201.80293214206532,157.21543164660054,3017.6128702097167,3711.853382882918,8.683823495915698,756.8664986912673,4823.31602270073,113.26565841286059,114.29089033882052,180.15303694407592,9.69625531025749,412.65314191121297,212.46640654624719,19.332378222071146,13.742366154101575,389.68257414145233,15.70012541223911,2.9819792592128107,379.2805494091035,14.843422762558571,48.60943695341102,306.55915674977786,3.296457723077804,0.7547205159056153,83.75168134905459,14.413058610875837,50.913855305347994,318.4151922361583,2.9260456762421034,65.8621466052554,76.24825289211039,31.874,57.183
172,3,GNQ,high,Equatorial Guinea,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,1419839.1017593737,1187.1501007750524,4490.231783216143,4682.548425213567,3149.832790531171,381.3978271026611,NA,10.472708710899553,204.93748221492064,432.94280241556015,14888.848743341228,311588.24886652245,66.73018766954839,15.594528275929957,1448.585216256505,337.34027130097024,216.32213258539574,3895.9064173091447,5293.958729913182,13.305325723962026,1158.0680313477594,6270.232451266709,148.75347992169466,146.2032121025361,226.36259694562827,13.912003204410377,591.7024008174408,315.302355115879,27.01257127497291,19.691193201375306,566.6393514542403,23.03557200902448,4.656050412404664,583.7690897776112,21.108136619411457,63.50390277256973,451.4606285823632,5.092709689560538,1.3193665512801704,132.62741193761087,28.15249612729938,80.5043607625337,645.8139449183318,6.53863967301771,97.85354184505334,162.12404425582247,31.874,57.183
172,3,GNQ,low,Equatorial Guinea,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,1419839.1017593737,560.3376009253843,2286.9852734843957,4682.548425213567,3149.832790531171,381.3978271026611,NA,4.068015348860984,74.78655937872976,235.77412969823615,7925.208594254263,311588.24886652245,34.14518551723382,5.939299712923408,681.6533418035968,121.84579600174749,109.42584960599959,2259.284663833011,2475.049717969608,5.287315031203887,461.1408006595462,3600.7598422151623,81.99824786551127,85.96382592987298,138.48437937144723,6.547888576965428,271.2501525693789,137.61366229799034,13.397348529208005,9.004079149860333,257.579349054078,10.358134109277419,1.7383234491799384,235.84020205767706,10.093623385558407,34.52710951869399,198.66299818031402,1.981975698571166,0.354271147695464,48.68744010006853,0.6736210944522956,21.323349848162295,0,0,33.870751365457465,0,31.874,57.183
178,3,ERI,central,Eritrea,Eritrea,Sub-Saharan Africa,Low income,6711213.331906937,590.8093466442325,2189.3848321276623,727.1624978449831,431.8030386878759,346.3021432571411,439.59810571446,8.357663497644099,206.85411341773985,404.2416550521248,13545.75180412094,413806.7230269479,74.78102878348746,13.671702846355867,1980.9214805653653,378.5295858545632,228.29916826221287,2664.894706068324,6525.070501117024,26.631727409311047,2312.548763140699,4810.600532966294,108.66706190133564,105.10277496866212,155.18059332038555,7.130544053201033,224.96185158773844,175.62250041856768,29.54441332169405,20.503475499584688,789.7974155278691,25.556895631409077,4.412736025686757,755.243751331301,28.93337075302942,41.34837017313995,751.8087104784895,2.812766246624847,0.6606508693454659,79.13709371944998,16.303244708763984,46.81521622861101,439.31535455900666,5.314039348711768,50.07781835172344,171.67547243682336,28.941,80.041
178,3,ERI,high,Eritrea,Eritrea,Sub-Saharan Africa,Low income,6711213.331906937,848.4954341212951,2962.6784602018242,727.1624978449831,431.8030386878759,346.3021432571411,439.59810571446,11.622535997042647,295.45894611361155,467.9313501437678,15978.048448285508,413806.7230269479,90.96393986542884,17.9517967450948,2461.9061690541325,503.39792578353166,275.494752529995,3460.591958370071,8030.43491493235,39.47825632575891,3423.414306258693,6253.2960499263945,143.31902547153862,135.33275190644684,195.2868663239617,10.366728160593171,323.1580056819856,258.33103646539024,37.784794215728176,29.257383840079484,1031.6918393514866,35.241970869640326,6.751734279511698,1070.509561933275,37.14785575892074,54.43321582161646,980.7535904868154,3.836528158811197,1.093316455878272,109.65553440518399,27.32447845256079,75.51051484888904,774.7716076203214,7.719158826003552,75.2227720509684,249.9264219782067,28.941,80.041
178,3,ERI,low,Eritrea,Eritrea,Sub-Saharan Africa,Low income,6711213.331906937,393.6801721730214,1554.180806250168,727.1624978449831,431.8030386878759,346.3021432571411,439.59810571446,5.583270313743015,134.1249165051641,341.222414920025,11292.661521967002,413806.7230269479,59.869944024259894,10.230972385372985,1548.902531025555,278.6280133703889,184.7000845764904,1984.4217826988756,5197.466930281857,18.026127954707064,1564.890543025023,3594.8437107091413,78.65609445496612,78.26394497299574,119.22160808502446,4.55674881825953,147.04516289762975,111.09175946657288,22.11008298924979,13.48446692070001,578.6951122536033,18.02823008172403,2.6484973011396558,517.0579310642236,21.809354124291534,29.158147317641184,558.5616703601079,2.0248694492555903,0.35607947928835676,55.903634957643774,5.282010964967178,18.119917608332962,103.85910149769182,2.9089198714199838,24.932864652478468,93.42452289544003,28.941,80.041
58,3,EST,central,Estonia,Estonia,Europe & Central Asia,High income,1312361.1214094455,146.27948172971404,523.1907459858237,156.00284758521533,622.8541966574878,59.9309796,44.216243644,18.46125941541779,265.82405028391486,1155.6045015876593,18952.657310332845,468807.45464754757,589.8734372367027,22.28855829036616,7744.492947958432,337.85279276627296,1093.505340555612,10173.882883982978,16841.159863460314,0.2804194072917058,24.389787282450488,13080.845968457415,968.1515395818897,367.06559850097585,484.2490616837821,7.011783380358204,858.1135691246596,121.4255134626601,331.4904789978194,185.4830589591581,4055.313174550962,16.083087505239916,5.5903878674466165,322.52875338727773,85.64535562815018,558.4377924172825,1165.0893321368387,49.81128962593919,12.936153347447766,1005.0708792781257,172.73760261073306,224.23068820544904,2524.0904412706313,3.8272988749483723,117.18346318280624,72.0287424823581,10.6,78.339
58,3,EST,high,Estonia,Estonia,Europe & Central Asia,High income,1312361.1214094455,212.22507477368754,728.9529378937868,156.00284758521533,622.8541966574878,59.9309796,44.216243644,21.597212142780837,319.3657375088987,1273.7557889982684,21088.3589760405,468807.45464754757,657.9041191235475,26.044266861683273,8748.09639281299,403.76936667444426,1206.2340587889626,13096.661775755621,18773.540666091158,0.35484129504210127,30.878615647395208,16818.21614216645,1243.1970995914535,465.6302265678363,602.3098734715464,8.92710769580937,1230.3763183703215,160.9767036031539,439.269504004573,258.6126356949599,5396.697499178991,20.0217635274291,8.591346381654438,422.3060311447968,115.50552633867741,714.7152443129737,1573.4731437817704,58.98099361976108,18.653677955129194,1203.65769677943,172.73760261073306,429.6946131542515,2524.0904412706313,5.766846981524448,178.53770805406276,108.50197688989428,10.6,78.339
58,3,EST,low,Estonia,Estonia,Europe & Central Asia,High income,1312361.1214094455,95.84815580730344,364.99960551601293,156.00284758521533,622.8541966574878,59.9309796,44.216243644,15.667740265103117,219.25410358343356,1039.3023165952338,16871.6127700657,468807.45464754757,526.7862269362917,18.958645916482894,6806.30003480949,279.9003771741877,982.6689618159604,7625.58547221933,14971.45614521011,0.21748183465771947,18.916544696146303,9815.72572735717,709.2806534190433,280.4273814503228,380.14446821116366,5.553137033534003,569.9922867935213,93.2229984318753,281.23205468797397,126.38508354350829,3372.3952063919837,12.89019476845339,3.2927234686707925,245.80404109303205,70.7560335825935,400.516345327088,944.1093449266326,41.71869782095752,8.203789814452906,832.5077749243729,172.73760261073306,18.766763256646584,2524.0904412706313,1.8877507683722967,55.829218311549724,35.55550807482192,10.6,78.339
197,3,SWZ,central,Eswatini,Eswatini,Sub-Saharan Africa,Lower middle income,1142108.6262217097,480.439632708178,1833.850481651487,3067.9949258344855,1904.675422333878,300.55689970397947,257.61011782637996,18.459644139811,390.37652815784963,684.1736572516631,23662.444360355054,299862.9248093171,125.7460250259057,27.47021491505356,2899.168238404444,643.980644866555,370.50491654046795,4292.939039903263,9372.566312610163,19.19389875348486,1673.4856715417186,7030.59910653214,181.61106779919817,356.9920021993174,451.5764748053669,41.92065988559782,686.9986272485133,937.9780410027504,52.300693528443745,43.12536712234208,1188.098349655732,36.080161921220665,4.926690657811655,1087.6837406795782,47.99052492068672,75.08848835565327,1076.0409366207264,7.578805174167063,1.68503455904536,208.229618567652,25.454806576775226,63.39721232120283,635.0289521279856,9.01057077524256,94.58447260604947,253.60411670870542,25.118,52.93
197,3,SWZ,high,Eswatini,Eswatini,Sub-Saharan Africa,Lower middle income,1142108.6262217097,699.8677322931213,2528.277979729974,3067.9949258344855,1904.675422333878,300.55689970397947,257.61011782637996,23.968713270844017,521.2270307762265,819.4359926615828,28651.97930178512,299862.9248093171,155.01145384355775,35.40493786573456,3628.565741460284,849.7315322606247,448.3904088293689,5464.758789021725,11475.06191485579,26.18263506937176,2282.9123156044516,9078.65481585652,236.80426427669602,450.8627350613665,559.0647704655809,55.71060820391285,978.4805229491906,1256.8861764967603,66.67185323072006,60.7806254912432,1543.8911946194537,49.61157781884175,7.450244755959151,1527.4196743287948,61.96783893962471,97.56101487407886,1415.6770908356193,10.850738140320695,2.889057168154834,302.8404430447164,45.56409874748604,107.95234470443427,1146.023732352111,14.199284921603725,148.27356634053103,396.7062856839368,25.118,52.93
197,3,SWZ,low,Eswatini,Eswatini,Sub-Saharan Africa,Lower middle income,1142108.6262217097,309.52276261608046,1266.3756884305612,3067.9949258344855,1904.675422333878,300.55689970397947,257.61011782637996,13.8839133704088,285.1196604005305,561.2836441609435,19037.695699796615,299862.9248093171,100.46529348521672,20.934478059549683,2264.5456229979163,478.70644765395184,302.43047144565946,3259.010330799818,7523.309959476413,13.535040928264541,1180.55629046184,5264.549261847356,132.562691507506,276.1055284728099,353.9546624778095,30.55215808920193,457.3795424370558,675.068751357604,40.064820230004656,29.0747422365645,884.3759437711572,24.975971991681398,3.0000146170329054,730.1931772161743,36.476372165257835,53.7386099459384,798.3215564768593,4.551875140324974,0.7857214015509308,123.89728854960707,5.34551440606441,18.8420799379714,124.03417190386006,3.8218566288813935,40.895378871567914,110.50194773347403,25.118,52.93
179,3,ETH,central,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341172,698.8710362142226,2535.814709514707,875.5056119401664,494.26900480860843,396.3431080856323,NA,6.652825794995919,129.93167435399505,269.74307964146897,7432.6159253441965,435077.01801029954,52.67118488548307,9.766378988915656,1142.3313927762267,212.3143713540116,170.00391186783006,2742.540985742063,3974.3779332604668,23.769685279018553,2068.268602071378,4343.66769680226,119.71230592666062,95.7723135258244,141.8144716847733,6.283784560956716,170.2920037727304,127.96918797095177,24.046202926528892,29.135663071237055,521.7561821408309,18.112233062680826,3.173669563357885,414.43058585139624,18.020863336766972,39.22689551013479,384.5124682183348,2.805787068418952,0.6297773861260404,64.81741064742562,10.604118622187208,51.349747345288776,236.06274241706103,3.1135531939197376,46.04215815894891,82.38269700001655,33.123,82.342
179,3,ETH,high,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341172,1006.3312434114262,3466.8877103976306,875.5056119401664,494.26900480860843,396.3431080856323,NA,7.919321026165068,157.16938611547212,287.664170901595,7968.161634678804,435077.01801029954,59.38503409261491,11.160473651425777,1291.9843613610476,243.30859585308053,185.14022763758948,3554.3491224032055,4355.0969675397,27.79842827388827,2418.4242093615367,5601.973177298455,158.0743775759736,117.74183140258329,173.7311807521132,8.012666336727074,240.70462943921927,165.95640403003117,28.526384047984752,40.8707013638349,616.8241399539817,21.236067990433785,4.664075642927255,488.68200655287455,21.557160724695024,50.83854817918773,458.5558661985403,3.317581628178815,0.8960613949744938,77.2564810246159,13.619823593447352,83.62703831763682,316.0738362345807,3.1135531939197376,68.17448330519628,91.13134176143738,33.123,82.342
179,3,ETH,low,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341172,463.7279015497111,1763.864714153654,875.5056119401664,494.26900480860843,396.3431080856323,NA,5.20919247108295,101.28086438775232,253.81972846139476,6951.435210045812,435077.01801029954,46.94762758262375,8.52966483992004,1012.3947521748295,184.74510892175144,154.12140042418937,2048.861454242525,3582.7842901342533,19.83949653291511,1725.9296869798095,3257.918885368867,86.36886942579571,75.03458007222665,112.22290015745584,4.4186730427244045,112.79475625332485,88.83496073936077,19.947701230478483,19.70711333711699,435.00042603553834,15.399391949970283,2.025184745214763,348.5041189616274,14.870055527626524,27.893213340573812,318.9013421533003,2.356063437638144,0.41376682976035767,53.90250233420022,7.588413650927064,19.072456372940735,156.05164859954135,3.1135531939197376,23.909833012701537,73.63405223859571,33.123,82.342
22,3,FJI,central,Fiji,Fiji,East Asia & Pacific,Upper middle income,911248.457167402,974.0127058592631,3795.8335001949636,949.4795060498581,1571.4519116458002,199.16023145484922,147.796470804546,12.318874439142867,269.16546541501117,716.1622612599164,18486.053604445875,367809.78138011874,274.7247926137852,40.21501921315778,6899.497029325773,963.4992506675552,662.1200162055585,6490.551159237129,16404.86958958792,6.759236390856548,587.4394662425186,8207.498561320524,396.62692258803344,291.05208670863874,522.0473924992424,158.78262613422132,1588.5318387719105,3839.6212896060542,157.22187968162018,61.01005778320435,4038.224714190098,25.545564507611456,4.478563277070416,633.7626792717198,57.60981995895154,205.73095004341965,1325.4998413769579,6.003957830724131,1.3893405442421853,147.25554952514352,59.8930929732135,129.88591476140942,1535.7724737587168,27.896144774014914,230.99530579060365,694.333785252544,19.962,59.998
