location_id,location_level,iso3,estimate,location_name,country,region,income_group,pop,Asthma.Inci.1to18,Asthma.Prev.1to18,exac.0to17,exac.18to99,PTB,LBW,COPD_Deaths,COPD_YLLs,AllCause_Deaths,AllCause_YLLs,Absences,TotCV_Deaths,TotResp_Deaths,TotCV_YLLs,TotResp_YLLs,NCD.LRI_Deaths,NCD.LRI_YLDs,NCD.LRI_YLLs,LRI.child_Deaths,LRI.child_YLLs,AllCause_YLDs,COPD_YLDs,Diabetes_Deaths,Diabetes_YLDs,Diabetes_YLLs,IHD_Deaths,IHD_YLDs,IHD_YLLs,LC_Deaths,LC_YLDs,LC_YLLs,LRI_Deaths,LRI_YLDs,LRI_YLLs,OthCV_Deaths,OthCV_YLDs,OthCV_YLLs,OthResp_Deaths,OthResp_YLDs,OthResp_YLLs,Stroke_Deaths,Stroke_YLDs,Stroke_YLLs,TotCV_YLDs,TotResp_YLDs,birth.rate,labor.partic
111,3,DOM,low,Dominican Republic,Dominican Republic,Latin America & Caribbean,Upper middle income,10881854.500374388,329.100699019632,1532.7489956880731,2443.976603352398,1452.6186413773644,190.95555832862854,256.9308050048,8.32135005784775,153.2055788485866,440.09319726319404,11615.645593078232,423354.31315970054,178.42829055792657,11.255545536429988,3996.1635207140052,235.69033334278947,361.853279326998,4383.355325657518,8251.482574870026,1.3823203144414336,123.58263374661227,5768.9973091349875,42.472049399803915,19.188044232479115,492.9635048205679,467.7775851967541,102.76835113002653,36.251135020063906,2251.7622892004506,8.374114533881007,1.6658149340755526,213.54759644926997,11.640995701700618,1.195060303951646,236.11490770433886,23.886916427957004,106.55152070243268,531.5510374932916,2.716041247941712,30.416451638695403,77.6869321942721,51.02661914182003,60.982271503046064,1153.6357419558271,195.50967730939146,79.4859779736045,19.43,68.788
122,3,ECU,central,Ecuador,Ecuador,Latin America & Caribbean,Upper middle income,17588392.320173047,591.7152696719847,2637.361822008145,1383.6484004332558,630.1608696371718,135.70067719650268,180.55002301515998,14.508808667070971,199.47133992259018,453.53446211256687,10486.03094774942,427196.3330765538,124.79961333686451,22.00345273163295,2351.961995717986,335.3473016667948,387.7133928765601,5872.234256806233,7822.002247360947,3.8043462963058694,338.96829590380685,7463.615299002592,55.11870514880061,25.332834318401687,563.8607635782394,534.5285928132374,67.06110446942382,41.17235045979046,1249.902159299841,7.680091310513761,1.643438615674584,170.81058324095952,28.63887653464501,1.8002676505716624,493.62477038709505,21.759306206231077,141.3492115951582,377.6066355336765,7.4946440645619585,31.729665381403066,135.8759617442047,35.97920266120953,70.4817366679849,724.4532008844702,253.00329872293318,86.84837053020365,16.924,69.138
122,3,ECU,high,Ecuador,Ecuador,Latin America & Caribbean,Upper middle income,17588392.320173047,939.8223187811267,3824.2145249672385,1383.6484004332558,630.1608696371718,135.70067719650268,180.55002301515998,15.965235084492154,221.66215185418915,495.92232319031126,11560.90554417034,427196.3330765538,137.50533993207432,24.223081355480545,2605.654943450315,370.40976535295715,424.73322816740176,7695.961930654492,8667.10738652022,4.77951145900364,425.86397378932764,9725.637168546345,67.83972626276467,28.157713597880726,769.6438356690483,597.3998486652032,73.70329389288595,57.458136834339584,1388.7979770768443,8.758803321426196,2.2333461664023027,195.12275803991665,31.790513403368312,2.4800590031642957,550.8941189532402,23.159352031754413,171.80055014077894,400.27443279262206,8.283301226547321,41.31580891436471,149.74578059215042,39.848300571897944,88.26110941093778,809.2369711053663,331.66319034195504,104.5539317252099,16.924,69.138
122,3,ECU,low,Ecuador,Ecuador,Latin America & Caribbean,Upper middle income,17588392.320173047,344.5963336538655,1795.4265049844441,1383.6484004332558,630.1608696371718,135.70067719650268,180.55002301515998,13.046798113221097,179.9521212348723,410.13867198340824,9388.417863817851,427196.3330765538,111.78024694579526,19.782435787351556,2092.0146917435086,300.7914504055365,349.14322793080186,4345.4009111705645,6964.30770774097,2.909167536854715,259.17579918154917,5537.614063213685,43.145938210708955,22.5257174970735,386.7256767547742,472.30759476656425,60.03618714812327,27.110743981625642,1111.2087344052773,6.73580372669611,1.1191790968818096,148.42894716700064,25.654782787413804,1.2080481339838496,439.5636076129575,20.35926038070774,110.89787304953748,354.938838274731,6.705986902576596,22.143521848441427,122.00614289625895,32.45593871823102,52.68768464101205,645.115353278879,182.15295110626414,69.58058019610722,16.924,69.138
141,3,EGY,central,Egypt,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,99069551.16820022,393.72335882672405,1590.5691261709542,694.7078561317995,814.8180601216959,298.49256919956207,NA,10.232047307371483,229.77006917239254,488.98525506720904,12588.259110168496,258295.6362136915,262.2599688280299,13.738255345841198,6404.070082279733,318.96383382935846,462.5165001205509,5183.85721355603,11424.169245849967,10.480941502688795,936.8254621386981,6663.297644699791,85.55968506056135,25.558847044114163,426.58984178456683,624.2934934536378,155.2329611833397,39.186818220324234,3936.0758991856655,8.289928010742889,1.8946794596473577,234.98019367849824,15.336570183042154,1.2468951867009839,380.04622899678105,36.2726510001456,94.53887335335699,875.25532749756,3.5062080384697354,58.19055512640376,89.19376465696601,70.75435664454473,104.3711854541563,1592.7388555965067,238.09687702783765,143.7502401869652,22.267,44.561
141,3,EGY,high,Egypt,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,99069551.16820022,617.4642278463215,2252.8288556077246,694.7078561317995,814.8180601216959,298.49256919956207,NA,11.283781074244274,252.84952479969263,490.61437030644555,12634.411772058356,258295.6362136915,269.43329594329055,15.110860853576012,6571.840597795824,350.05646464127835,470.9852112091098,6811.523959380983,11650.744673857334,13.190068501315178,1178.9841177613725,8642.041698106772,101.80073067632087,28.068024906967498,607.6814183704157,683.3913840122633,163.1125386295228,55.50540838114089,4133.038162984393,9.336738719574752,2.579659685947807,263.9615070503334,16.73636648020323,1.765293906654794,414.55468515105616,41.03347658251004,116.62277889716468,973.8233093405389,3.8163684776869387,78.80075145599021,96.99114259714028,79.08832206034883,132.80170325544117,1793.699918092265,314.83746237656504,174.88432082945485,22.267,44.561
141,3,EGY,low,Egypt,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,99069551.16820022,243.27879407652426,1110.795251278529,694.7078561317995,814.8180601216959,298.49256919956207,NA,9.31394269504556,209.07150982991848,487.4245134537375,12544.963529043855,258295.6362136915,253.25718643504385,12.533589369545698,6205.812391998628,292.053790926312,453.65718873625997,3832.6228311262394,11181.0110379405,8.037559852893272,718.2145743968201,4984.021978983345,70.35889541827093,23.25977444257037,285.1779709797531,569.18262553346494,147.04093616003658,26.128755841367312,3740.5467363237904,7.311074981612228,1.2655159867542767,206.8446240177088,13.8025912598414,0.82065088513903794,341.98110586556214,31.51182541778116,72.4549678095493,776.687345654581,3.196047599252532,37.58035879681731,81.39638671679174,63.458649679436775,75.62527956564583,1429.8111031084245,176.13363778640317,115.87535390776613,22.267,44.561
127,3,SLV,central,El Salvador,El Salvador,Latin America & Caribbean,Upper middle income,6256142.8561556665,718.2635829236077,3379.236518572503,1873.7822919861271,1229.765212670931,158.90437463760375,169.5344080248,19.442740878101453,291.6007742252808,592.9788336661107,14636.584388478666,393199.8831916084,151.23470661355876,24.000602261347073,2769.4061299789873,387.08967360501146,494.44496668426626,6232.2825104869,10520.417510432193,2.58755252358698,231.1579182616643,8177.577200103593,74.29733156884681,40.97486433038667,514.3794956030139,935.8075873879905,100.45245422191816,48.40246401793546,1840.4758712350863,8.981133479112836,2.0303019234635933,210.1078899738098,29.84005422357939,2.3130975917444268,560.9151318983911,16.995131431032434,140.18266930625353,276.52699976211454,4.557861383245634,93.78422947371448,95.48889937973091,33.78712096060808,61.662553816377155,652.4032589817824,250.2476871405661,168.08156104256113,16.57,63.669
127,3,SLV,high,El Salvador,El Salvador,Latin America & Caribbean,Upper middle income,6256142.8561556665,1177.695547210334,5000.3981404173555,1873.7822919861271,1229.765212670931,158.90437463760375,169.5344080248,22.755360416603196,335.98771307930804,600.9133139974509,14839.953254409113,393199.8831916084,162.07252155738107,27.914304213559006,2944.2429435294193,445.17344074598736,516.2539024957247,8176.485021285218,11059.537360308499,3.498506604673519,312.5025047561009,10561.713538080341,91.31309393787988,45.22322259116049,717.1089075534167,1029.4214333937755,108.53450180490859,65.32131916147564,1973.2205978180777,10.310779459208621,2.7731613045744896,239.61723369062096,33.62505061931175,3.1834665947845546,629.6448617592714,18.631617201007778,171.0369443039693,298.3029908242303,5.363706432175183,130.70300269628356,111.2195250261295,37.44403149119975,77.76993810203855,721.2445698387314,327.5146285100036,210.94417060231407,16.57,63.669
127,3,SLV,low,El Salvador,El Salvador,Latin America & Caribbean,Upper middle income,6256142.8561556665,403.1511386307048,2234.536324463342,1873.7822919861271,1229.765212670931,158.90437463760375,169.5344080248,16.18871233683336,247.86406149737175,585.4570828596577,14443.161791352046,393199.8831916084,135.3628667663894,20.16223880370177,2558.3639033335644,327.6831011603768,473.166918997761,4611.312478982638,10001.156091114457,1.869880159297789,167.0354212997017,6114.568545598268,59.73813230866217,36.799383503907514,345.7368917609611,848.962950654959,89.79753331819101,32.38537319458798,1701.809099101643,7.791559616147336,1.3505119542591344,182.99552281415342,25.494802668595984,1.5562449901917543,494.3901022866617,15.35864566105709,109.32839430853775,254.7510086999988,3.7520163343160853,56.86545625114539,79.75827373333232,29.725329765776458,45.87261716548521,584.0662978210834,182.55616201946788,129.68760005206718,16.57,63.669
172,3,GNQ,central,Equatorial Guinea,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,1419839.1017593737,455.6676806092018,1883.8144502831954,4682.548425213567,3149.832790531171,380.30893953704833,NA,6.2211163495312904,135.5830495787517,400.1796891434186,14338.053673712016,345748.8406397646,84.3124293454297,9.183975426181354,1997.3822138671026,224.79659983656728,210.67478351007182,3428.309547564539,5482.3869812476405,7.104328803692469,634.6563562678294,5445.589859680441,56.512227410927245,18.00471126522639,227.72028452958656,472.1091144612321,36.33975997293572,11.296602879986919,861.5212633104463,4.6552909804775,1.0697207458592926,131.1383689810342,20.192532882283313,2.1405243787245163,534.3638249551955,20.953195199039566,84.50978576667379,512.2835478655819,2.9628590766500746,27.163409464047263,89.21355025781565,27.019474173454494,61.674443619886276,623.5774026910718,157.4808322665471,83.67563687497459,31.783,62.796
172,3,GNQ,high,Equatorial Guinea,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,1419839.1017593737,714.8766931151496,2715.5679451834785,4682.548425213567,3149.832790531171,380.30893953704833,NA,9.121158730807606,202.1475328590715,534.3144122233994,19815.39635024566,345748.8406397646,116.71511838375793,13.903385532817248,2854.0380187910196,353.31578781202876,288.5641535748508,4459.525665819728,7739.895281161634,11.695470137196846,1045.2191405641192,7150.898868872482,68.38417737193335,24.598982307505068,320.51925706261306,652.3670970746452,49.846223951347,15.786137623205091,1226.431588108717,6.811301306172365,1.7290833374842831,191.80518160268812,27.589519805767644,3.0287480295616147,758.5832029967538,27.798659066151114,106.66975551556807,677.6985421551199,4.30351360972773,35.62849597159018,129.5730464153048,38.6863536880325,77.52796300671898,914.314745480361,208.7801087833805,101.42040421949773,31.783,62.796
172,3,GNQ,low,Equatorial Guinea,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,1419839.1017593737,268.25872814011876,1293.4725259147558,4682.548425213567,3149.832790531171,380.30893953704833,NA,4.1430239259329555,87.74781068121115,299.6526982688062,10349.888315185153,345748.8406397646,57.53080804314372,6.1509330213161375,1285.2155164975788,142.27987366195714,149.0951032763138,2551.541980706281,3674.729363494662,4.327577722271439,387.0273838747388,4116.293888836322,45.11629594366241,12.71839171374877,153.5328064918001,320.75887787550107,24.9429584757613,7.416765652823407,563.4186073358003,3.0529337903415423,0.6066263445111719,84.09004790559608,14.190253661008898,1.4267182366717657,355.09787998426475,14.107731331928019,62.3498160177795,346.86855357604395,1.6222045435724188,18.698322956504338,48.854054100326515,17.94258778153984,46.07903322429574,393.3459758913369,115.83069197762795,66.02450489898283,31.783,62.796
178,3,ERI,central,Eritrea,Eritrea,Sub-Saharan Africa,Low income,6711213.331906937,662.2904823972179,2804.7754338464406,727.1624978449831,431.8030386878759,348.4320551986694,442.30182924914,9.873627035751209,243.85810951090664,451.5831018478616,15120.817745227474,415570.2243505175,95.80376336015173,15.020709895636857,2603.6412883560565,414.8640047869778,276.911030723524,3266.8029990774844,8091.9517770990515,20.16553681992227,1788.3682480208167,5360.698611027262,61.013662012908604,16.289412043635522,164.04085528591014,451.95473501766475,27.228096290180837,13.611582372158098,768.7330611662061,3.22211513181403,0.7698049203655203,98.63093055746815,38.86332294114425,5.134093963193807,1156.7624134294706,22.50294741372319,86.96241256257146,599.0335716632961,5.14708285988565,51.57372134043556,171.00589527607113,46.072719656247756,79.15405626439788,1235.8746555265495,179.72805119912746,112.5873833533441,29.119,80.467
178,3,ERI,high,Eritrea,Eritrea,Sub-Saharan Africa,Low income,6711213.331906937,987.6786913012527,3674.9421561060576,727.1624978449831,431.8030386878759,348.4320551986694,442.30182924914,12.824610611811778,319.32594194056423,562.4794650138288,19374.973940154792,415570.2243505175,120.70553193263046,19.10770702003292,3382.334704221388,538.9327406546711,366.97792713968073,4272.208709694706,11029.418371092956,27.827891929505665,2465.173269470625,6864.308593303235,73.717507294254645,21.100882470777492,228.85469417568677,607.8192067865489,35.63179427084516,19.818757161935086,1029.0517271683618,4.2737912976088985,1.1307517204721727,132.30296034396454,62.77419211228638,7.066227385844251,1919.151878280664,28.88723932401419,110.90016223537086,767.6961713224908,6.773228919292523,68.66717399305527,226.59538965185058,58.225085405827826,99.14007185118959,1585.749575803233,233.08685669508094,139.40432258470943,29.119,80.467
178,3,ERI,low,Eritrea,Eritrea,Sub-Saharan Africa,Low income,6711213.331906937,438.03455725491284,2136.754441625541,727.1624978449831,431.8030386878759,348.4320551986694,442.30182924914,7.431823995669245,180.0851784971255,362.43743033844646,11847.913992070531,415570.2243505175,74.65520001622141,11.68383449985831,1954.541103522029,315.43110287035125,203.8636598301069,2412.9343009692598,5769.735409228484,13.868873861292183,1230.8839743441793,4041.752124806173,48.57090809289349,12.013130202322692,110.3493542756057,324.86549548661986,20.040656726388185,8.730286672750777,547.6674817202229,2.39607353207661,0.4724541054974545,71.04194381045123,22.97884936310617,3.4444965249459996,655.5225056790815,16.118655503432194,63.02466288977206,430.3709720041014,3.5209368004787773,34.48026868781585,115.41640090029168,35.39745866062111,58.02685584656631,914.031400683679,131.00032125447854,87.3864558422878,29.119,80.467
58,3,EST,central,Estonia,Estonia,Europe & Central Asia,High income,1312361.1214094455,180.2821588590045,726.168922675025,156.00284758521533,622.8541966574878,59.9309796,44.216243644,14.357411779390228,236.30124317995677,1142.0958488502288,20637.635325366453,468840.4026472286,545.2834657808612,16.384254162634946,8121.91453349606,271.6381430923374,1084.351093487553,10418.96813344214,18764.36770931402,0.2967553661141288,26.496983528887196,12479.20731448575,122.29089370379353,21.974980597162762,581.8408951060097,414.0925572613678,227.61519043371652,120.55843299767187,3343.1042838310805,50.01307183426071,11.103039514289852,1066.0675929826198,15.855187250005088,2.4578705496050555,330.8426792052678,230.9220455409196,258.60368717757746,3448.0131316774223,2.02684238324474,81.42704614710335,35.33689991238091,86.74622980622492,254.03897488346647,1330.7971179875592,633.2010950587153,203.71793985089676,10.6,78.338
58,3,EST,high,Estonia,Estonia,Europe & Central Asia,High income,1312361.1214094455,308.0450687472393,1118.9681842739872,156.00284758521533,622.8541966574878,59.9309796,44.216243644,15.450043172928767,255.71090690224923,1189.6363289009116,21588.778810195807,468840.4026472286,583.5738085418596,17.617423281907353,8637.98963653841,293.10529883353894,1134.091539098187,13545.52975181543,19687.482364654516,0.3513604505695059,31.367037704626135,16112.60209540508,149.6810266744685,23.990934095872,816.4076723452794,450.3951558678388,245.21527663405487,170.45089618954876,3569.2247031924094,54.779317546938685,14.825297962858903,1166.5790172028885,17.300783427894185,3.4443350558697117,359.660719442515,250.24632801884962,314.9427877306778,3689.0569364750063,2.200318483142883,109.99267137370849,38.091914873928154,95.48721396608897,326.90939505612823,1457.327773763013,822.8180557201414,250.9462190106948,10.6,78.338
58,3,EST,low,Estonia,Estonia,Europe & Central Asia,High income,1312361.1214094455,97.01159744490462,460.4256257707402,156.00284758521533,622.8541966574878,59.9309796,44.216243644,12.971571333825773,216.2719390501497,1094.0615843922062,19767.001051931642,468840.4026472286,482.7232935786405,14.7178619049933,7376.162292000121,248.57545822135737,1036.29821049021,7776.955250945452,17891.96120841098,0.25397105350600957,22.674807195091557,9366.891161903895,99.75328102014751,19.66865161171792,395.59718829154656,378.92088984611456,202.1782027681291,76.10841361834902,3046.1598549392024,44.93148115910946,7.873063628446605,958.4807919642982,14.28310099140263,1.6399635669530905,302.94341977564585,211.5977630629896,202.2645866244771,3206.9693268798383,1.8533662833465976,52.86142092049822,32.58188495083366,76.3786561939663,184.3882747966256,1197.3612173556978,457.73611782990287,162.68747724500088,10.6,78.338
197,3,SWZ,central,Eswatini,Eswatini,Sub-Saharan Africa,Lower middle income,1142108.6262217097,706.975270721958,3195.9199714411225,3067.9949258344855,1904.675422333878,309.78252951812743,265.51749105849,22.122453811071598,531.4828654815371,856.0073093563752,31763.835126256068,295646.6448158871,145.4288951738992,34.27300724508431,3722.1629201493406,910.8422209772928,440.3595295309721,4043.665700129555,12356.293658448747,18.631321203605822,1663.665085974702,6940.589370275123,92.64317509154371,52.20791213028312,292.9556314686032,1328.0334075762598,44.373941254988665,19.270216282487187,1177.1321382701487,10.54137159858754,2.358783239186193,311.61539827159424,43.97330606553473,3.962895020267258,1428.122124293515,36.929876571825446,94.49473530510319,973.0757193999012,12.150553434012684,87.15627805737091,379.3593554957556,64.12507734708514,84.66958790812308,1571.955062479294,198.43453949571335,179.79945314891467,25.889,51.487
197,3,SWZ,high,Eswatini,Eswatini,Sub-Saharan Africa,Lower middle income,1142108.6262217097,1078.1362750529363,4299.849090224654,3067.9949258344855,1904.675422333878,309.78252951812743,265.51749105849,29.546155069217356,727.9303007226458,1057.3905253835542,39102.417840831666,295646.6448158871,197.95198629285684,47.03343925877727,5224.767163214104,1261.4047085085967,587.5245477284153,5227.081234549851,16972.195592855558,24.526036337389353,2190.347635070624,8980.52947746757,111.17633901593699,69.7039709670169,408.0152341117815,1809.862705256995,65.5875631279546,27.785724687177698,1779.4807695396642,15.502417046692145,3.855675557538867,470.8221007322712,58.80851058787602,5.484731998199592,1973.369627205994,49.48337046927078,118.84259149560026,1306.734816940301,16.00546269865859,116.7308818071196,509.59038545942815,91.10108436416104,105.559125728583,2295.7294662491654,259.9759448688598,220.47384889770217,25.889,51.487
197,3,SWZ,low,Eswatini,Eswatini,Sub-Saharan Africa,Lower middle income,1142108.6262217097,429.29772411274627,2318.185633402792,3067.9949258344855,1904.675422333878,309.78252951812743,265.51749105849,16.27186997495712,381.56521012847065,681.6876216370777,25148.864293518574,295646.6448158871,108.50218120757563,24.973669397256867,2676.5569838795427,643.9285438058985,326.3649680556492,3021.9566987956064,8773.157132711478,13.535240975437771,1208.3886175378288,5172.758396941834,74.29910755032083,37.90895349568199,200.50689032516692,938.8673083544461,30.213187981203316,12.354902532535133,776.8368944307215,5.84846626479851,1.123100637798955,171.2798659010531,30.99991307787159,2.702020967119017,968.1697621133752,24.376382674380114,70.14687911460612,639.4166218595014,8.295644169366778,57.58167430762222,249.1283255320831,45.28943560094793,61.857986104371534,1084.4348242262295,144.29186598988883,140.48407004501107,25.889,51.487
179,3,ETH,central,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341172,466.2536100367927,1884.8476323299315,875.5056119401664,494.26900480860843,401.4405377883911,NA,7.848469960933778,162.06363462355014,302.30403152808924,8775.114746298235,384480.27682383417,59.10454348442563,10.743465082728994,1382.5071205448303,246.16633849811163,192.64442176800273,3153.8462855403063,4800.336674817007,16.064780950121932,1427.0357231541634,4709.02878783937,64.92435844253164,11.855737144130538,129.74072730805267,279.3129078609253,17.968302134277362,13.005462166827668,429.5556899711484,2.5547376894786575,0.5735794221482899,67.68649424053135,20.94522422986354,4.432964933839609,495.17160203304275,14.710442116350565,83.78013681698427,345.5255849271993,2.894995121795204,24.384554859086794,84.10270387456154,26.425799233797676,51.496699434541725,607.4258456464831,148.28229841835375,89.30891330161849,33.549,72.908
179,3,ETH,high,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341172,712.1869015178722,2605.3701798948546,875.5056119401664,494.26900480860843,401.4405377883911,NA,9.371819189668642,197.22832224385303,337.62437960342794,9843.910821144209,384480.27682383417,67.32576827729379,12.223981718862097,1583.083339652711,282.3899402457759,218.29158215883444,4109.3223152663395,5492.319314392915,20.25503856922548,1799.3879302852179,6049.614809840324,77.73409449820866,13.68876871546745,178.2125341252336,322.383492067628,21.295739093505652,18.585707263118028,513.3698689984237,3.107816249236797,0.7894663320308146,82.56394546136407,24.07949725509623,6.127756599958131,568.5375330957498,17.693939985916824,104.01239241846861,411.66274194864974,3.738299645434589,31.943577639599106,105.99339685976594,31.144394678276704,65.17215544120849,721.6548257337607,196.76897525856972,107.27571473814473,33.549,72.908
179,3,ETH,low,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341172,294.46968074170616,1360.5048838652283,875.5056119401664,494.26900480860843,401.4405377883911,NA,6.092541639177748,122.1610874205526,271.4792390140272,7772.256709325871,384480.27682383417,52.01257461880161,9.271493067607512,1206.7190948490186,211.00615290384502,169.23194981940472,2347.4549877340487,4166.59782553222,12.298460456700548,1092.63151648977,3506.2650367204233,51.68755569224541,10.28332339582288,89.35672498750084,239.70818437678295,14.544063404146092,8.131974741041716,346.5351071958165,2.058074725095665,0.3770957801109923,54.33542112072672,18.15985235364418,2.981771519124189,428.480049234098,11.726944246784305,63.547881215499935,279.38842790574887,2.051690598155819,16.825532078574483,62.21201088935715,21.58404114094241,37.67372680897092,495.8368652600095,109.253375989879,71.8766383332474,33.549,72.908
44852,4,ETH,central,Tigray,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341172,466.2536100367927,1884.8476323299315,875.5056119401664,494.26900480860843,401.4405377883911,NA,7.848469960933778,162.06363462355014,302.30403152808924,8775.114746298235,384480.27682383417,59.10454348442563,10.743465082728994,1382.5071205448303,246.16633849811163,192.64442176800273,3153.8462855403063,4800.336674817007,16.064780950121932,1427.0357231541634,4709.02878783937,64.92435844253164,11.855737144130538,129.74072730805267,279.3129078609253,17.968302134277362,13.005462166827668,429.5556899711484,2.5547376894786575,0.5735794221482899,67.68649424053135,20.94522422986354,4.432964933839609,495.17160203304275,14.710442116350565,83.78013681698427,345.5255849271993,2.894995121795204,24.384554859086794,84.10270387456154,26.425799233797676,51.496699434541725,607.4258456464831,148.28229841835375,89.30891330161849,33.549,72.908
44852,4,ETH,high,Tigray,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341172,712.1869015178722,2605.3701798948546,875.5056119401664,494.26900480860843,401.4405377883911,NA,9.371819189668642,197.22832224385303,337.62437960342794,9843.910821144209,384480.27682383417,67.32576827729379,12.223981718862097,1583.083339652711,282.3899402457759,218.29158215883444,4109.3223152663395,5492.319314392915,20.25503856922548,1799.3879302852179,6049.614809840324,77.73409449820866,13.68876871546745,178.2125341252336,322.383492067628,21.295739093505652,18.585707263118028,513.3698689984237,3.107816249236797,0.7894663320308146,82.56394546136407,24.07949725509623,6.127756599958131,568.5375330957498,17.693939985916824,104.01239241846861,411.66274194864974,3.738299645434589,31.943577639599106,105.99339685976594,31.144394678276704,65.17215544120849,721.6548257337607,196.76897525856972,107.27571473814473,33.549,72.908
44852,4,ETH,low,Tigray,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341172,294.46968074170616,1360.5048838652283,875.5056119401664,494.26900480860843,401.4405377883911,NA,6.092541639177748,122.1610874205526,271.4792390140272,7772.256709325871,384480.27682383417,52.01257461880161,9.271493067607512,1206.7190948490186,211.00615290384502,169.23194981940472,2347.4549877340487,4166.59782553222,12.298460456700548,1092.63151648977,3506.2650367204233,51.68755569224541,10.28332339582288,89.35672498750084,239.70818437678295,14.544063404146092,8.131974741041716,346.5351071958165,2.058074725095665,0.3770957801109923,54.33542112072672,18.15985235364418,2.981771519124189,428.480049234098,11.726944246784305,63.547881215499935,279.38842790574887,2.051690598155819,16.825532078574483,62.21201088935715,21.58404114094241,37.67372680897092,495.8368652600095,109.253375989879,71.8766383332474,33.549,72.908
44853,4,ETH,central,Afar,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341172,466.2536100367927,1884.8476323299315,875.5056119401664,494.26900480860843,401.4405377883911,NA,7.848469960933778,162.06363462355014,302.30403152808924,8775.114746298235,384480.27682383417,59.10454348442563,10.743465082728994,1382.5071205448303,246.16633849811163,192.64442176800273,3153.8462855403063,4800.336674817007,16.064780950121932,1427.0357231541634,4709.02878783937,64.92435844253164,11.855737144130538,129.74072730805267,279.3129078609253,17.968302134277362,13.005462166827668,429.5556899711484,2.5547376894786575,0.5735794221482899,67.68649424053135,20.94522422986354,4.432964933839609,495.17160203304275,14.710442116350565,83.78013681698427,345.5255849271993,2.894995121795204,24.384554859086794,84.10270387456154,26.425799233797676,51.496699434541725,607.4258456464831,148.28229841835375,89.30891330161849,33.549,72.908
44853,4,ETH,high,Afar,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341172,712.1869015178722,2605.3701798948546,875.5056119401664,494.26900480860843,401.4405377883911,NA,9.371819189668642,197.22832224385303,337.62437960342794,9843.910821144209,384480.27682383417,67.32576827729379,12.223981718862097,1583.083339652711,282.3899402457759,218.29158215883444,4109.3223152663395,5492.319314392915,20.25503856922548,1799.3879302852179,6049.614809840324,77.73409449820866,13.68876871546745,178.2125341252336,322.383492067628,21.295739093505652,18.585707263118028,513.3698689984237,3.107816249236797,0.7894663320308146,82.56394546136407,24.07949725509623,6.127756599958131,568.5375330957498,17.693939985916824,104.01239241846861,411.66274194864974,3.738299645434589,31.943577639599106,105.99339685976594,31.144394678276704,65.17215544120849,721.6548257337607,196.76897525856972,107.27571473814473,33.549,72.908
44853,4,ETH,low,Afar,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341172,294.46968074170616,1360.5048838652283,875.5056119401664,494.26900480860843,401.4405377883911,NA,6.092541639177748,122.1610874205526,271.4792390140272,7772.256709325871,384480.27682383417,52.01257461880161,9.271493067607512,1206.7190948490186,211.00615290384502,169.23194981940472,2347.4549877340487,4166.59782553222,12.298460456700548,1092.63151648977,3506.2650367204233,51.68755569224541,10.28332339582288,89.35672498750084,239.70818437678295,14.544063404146092,8.131974741041716,346.5351071958165,2.058074725095665,0.3770957801109923,54.33542112072672,18.15985235364418,2.981771519124189,428.480049234098,11.726944246784305,63.547881215499935,279.38842790574887,2.051690598155819,16.825532078574483,62.21201088935715,21.58404114094241,37.67372680897092,495.8368652600095,109.253375989879,71.8766383332474,33.549,72.908
44854,4,ETH,central,Amhara,Ethiopia,Sub-Saharan Africa,Low income,107591163.68341172,466.2536100367927,1884.8476323299315,875.5056119401664,494.26900480860843,401.4405377883911,NA,7.848469960933778,162.06363462355014,302.30403152808924,8775.114746298235,384480.27682383417,59.10454348442563,10.743465082728994,1382.5071205448303,246.16633849811163,192.64442176800273,3153.8462855403063,4800.336674817007,16.064780950121932,1427.0357231541634,4709.02878783937,64.92435844253164,11.855737144130538,129.74072730805267,279.3129078609253,17.968302134277362,13.005462166827668,429.5556899711484,2.5547376894786575,0.5735794221482899,67.68649424053135,20.94522422986354,4.432964933839609,495.17160203304275,14.710442116350565,83.78013681698427,345.5255849271993,2.894995121795204,24.384554859086794,84.10270387456154,26.425799233797676,51.496699434541725,607.4258456464831,148.28229841835375,89.30891330161849,33.549,72.908
