estimate,iso3,Outcome,Cause,Pollutant,scenario,region_name,year,number,cost.USD
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bangued,2019,0.22561237060303285,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1980,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1981,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1982,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1983,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1984,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1985,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1986,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1987,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1988,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1989,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1990,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1991,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1992,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1993,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1994,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1995,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1996,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1997,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1998,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,1999,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2000,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2001,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2002,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2003,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2004,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2005,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2006,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2007,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2008,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2009,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2010,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2011,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2012,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2013,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2014,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2015,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2016,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2017,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2018,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Boliney,2019,0.01789079100491451,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1980,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1981,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1982,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1983,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1984,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1985,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1986,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1987,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1988,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1989,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1990,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1991,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1992,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1993,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1994,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1995,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1996,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1997,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1998,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,1999,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2000,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2001,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2002,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2003,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2004,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2005,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2006,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2007,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2008,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2009,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2010,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2011,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2012,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2013,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2014,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2015,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2016,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2017,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2018,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,opr_all,Bucay,2019,0.0900369794189191,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1980,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1981,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1982,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1983,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1984,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1985,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1986,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1987,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1988,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1989,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1990,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1991,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1992,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1993,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1994,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1995,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1996,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1997,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1998,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,1999,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2000,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2001,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2002,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2003,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2004,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2005,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2006,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2007,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2008,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2009,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2010,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2011,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2012,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2013,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2014,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2015,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2016,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2017,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2018,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bangued,2019,1.2655568466371305,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1980,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1981,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1982,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1983,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1984,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1985,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1986,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1987,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1988,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1989,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1990,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1991,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1992,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1993,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1994,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1995,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1996,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1997,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1998,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,1999,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2000,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2001,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2002,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2003,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2004,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2005,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2006,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2007,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2008,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2009,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2010,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2011,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2012,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2013,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2014,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2015,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2016,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2017,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2018,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Boliney,2019,0.07927496306717764,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1980,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1981,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1982,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1983,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1984,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1985,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1986,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1987,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1988,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1989,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1990,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1991,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1992,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1993,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1994,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1995,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1996,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1997,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1998,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,1999,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2000,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2001,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2002,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2003,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2004,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2005,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2006,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2007,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2008,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2009,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2010,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2011,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2012,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2013,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2014,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2015,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2016,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2017,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2018,0.45560920434624097,0
high,PHL,Asthma.Inci,Asthma,NO2,oprnew_a,Bucay,2019,0.45560920434624097,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1980,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1981,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1982,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1983,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1984,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1985,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1986,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1987,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1988,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1989,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1990,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1991,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1992,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1993,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1994,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1995,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1996,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1997,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1998,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,1999,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2000,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2001,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2002,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2003,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2004,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2005,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2006,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2007,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2008,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2009,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2010,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2011,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2012,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2013,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2014,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2015,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2016,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2017,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2018,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bangued,2019,0.9300010119824852,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1980,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1981,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1982,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1983,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1984,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1985,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1986,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1987,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1988,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1989,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1990,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1991,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1992,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1993,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1994,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1995,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1996,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1997,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1998,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,1999,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2000,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2001,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2002,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2003,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2004,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2005,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2006,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2007,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2008,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2009,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2010,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2011,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2012,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2013,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2014,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2015,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2016,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2017,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2018,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Boliney,2019,0.07374796734445542,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bucay,1980,0.3711431325845717,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bucay,1981,0.3711431325845717,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bucay,1982,0.3711431325845717,0
high,PHL,Asthma.Prev,Asthma,NO2,opr_all,Bucay,1983,0.3711431325845717,0
